unique_id,billed_entity_name,billed_entity_number,billed_entity_phone,billed_entity_email,billed_entity_city,billed_entity_state,billed_entity_zip
a2db1a93-e7f2-4d19-b2f1-7f4d8497a104,WAUKEE COMMUNITY SCHOOL DISTRICT,131963,515-987-5161,skautz@waukeeschools.org,WAUKEE,IA,50263
1a4a0466-52ed-4481-89b9-48243360264a,WAUKEE COMMUNITY SCHOOL DISTRICT,131963,515-987-5161,skautz@waukeeschools.org,WAUKEE,IA,50263
dbf21243-5810-4e14-b802-52bf8de61874,WAUKEE COMMUNITY SCHOOL DISTRICT,131963,515-987-5161,skautz@waukeeschools.org,WAUKEE,IA,50263
3a0b2d66-84ad-4134-b15f-a5e9cfa3e058,WAUKEE COMMUNITY SCHOOL DISTRICT,131963,515-987-5161,skautz@waukeeschools.org,WAUKEE,IA,50263
d6befddc-6dc0-4bd7-9c1f-8a522974c363,WAUKEE COMMUNITY SCHOOL DISTRICT,131963,515-987-5161,skautz@waukeeschools.org,WAUKEE,IA,50263
a0e2d530-8d47-4276-98a2-c6fac087b881,WAUKEE COMMUNITY SCHOOL DISTRICT,131963,515-987-5161,skautz@waukeeschools.org,WAUKEE,IA,50263
e2d7dd31-c052-463d-a5c5-97fb43649f33,ESPANOLA PUBLIC SCHOOL DIST,143278,505-753-2254,,ESPANOLA,NM,87532
2daa7cc4-ccba-417c-9695-57454af30cc0,Calvary Library,17036884,787-769-0055,jdaniels@calvarypr.org,Carolina,PR,00987
9b0f0fcf-0183-418f-acca-5f9409657435,ESPANOLA PUBLIC SCHOOL DIST,143278,505-753-2254,,ESPANOLA,NM,87532
72951be3-d435-4966-aafd-d575d90e68fb,ESPANOLA PUBLIC SCHOOL DIST,143278,505-753-2254,,ESPANOLA,NM,87532
be96e978-55a9-4d74-ac1e-a2d64e6f2b8b,ESPANOLA PUBLIC SCHOOL DIST,143278,505-753-2254,,ESPANOLA,NM,87532
93a9ba74-2f0c-49e1-8452-6d3e0506f524,ESPANOLA PUBLIC SCHOOL DIST,143278,505-753-2254,,ESPANOLA,NM,87532
3c5d74f9-52d5-4adf-8bb3-8041ef33617b,Calvary Library,17036884,787-769-0055,jdaniels@calvarypr.org,Carolina,PR,00987
ed8659ea-12dd-4a61-9521-51af2171d77f,ESPANOLA PUBLIC SCHOOL DIST,143278,505-753-2254,,ESPANOLA,NM,87532
0c99c65c-a39d-4aba-a51b-c754738997bf,ESPANOLA PUBLIC SCHOOL DIST,143278,505-753-2254,,ESPANOLA,NM,87532
48a9c4f0-b448-466d-ace5-40b96ff76dc9,ESPANOLA PUBLIC SCHOOL DIST,143278,505-753-2254,,ESPANOLA,NM,87532
5272b22b-705c-461e-8559-6184de56aff4,ESPANOLA PUBLIC SCHOOL DIST,143278,505-753-2254,,ESPANOLA,NM,87532
13a46665-a7b0-4ece-af93-b745eee7c9fc,Calvary Library,17036884,787-769-0055,jdaniels@calvarypr.org,Carolina,PR,00987
bed882c5-79fc-40c3-8a38-389f3c07a170,ESPANOLA PUBLIC SCHOOL DIST,143278,505-753-2254,,ESPANOLA,NM,87532
e241a510-280b-4878-b5d5-05c4481f409e,ESPANOLA PUBLIC SCHOOL DIST,143278,505-753-2254,,ESPANOLA,NM,87532
5e45bd4c-07bc-437f-a6c3-f2892b4b3bbe,ESPANOLA PUBLIC SCHOOL DIST,143278,505-753-2254,,ESPANOLA,NM,87532
d115f273-a4a8-475b-b183-fd6f177618cc,ESPANOLA PUBLIC SCHOOL DIST,143278,505-753-2254,,ESPANOLA,NM,87532
3d9a87bc-5ce5-4bde-8b43-5e645d6167e9,Laurence School,17001360,818-782-4001,support@laurenceschool.com,VALLEY GLEN,CA,91401
73972a03-a0e6-4bb5-8da2-5d1763b8c8f7,ESPANOLA PUBLIC SCHOOL DIST,143278,505-753-2254,,ESPANOLA,NM,87532
512b4406-a3ef-4d7b-8061-3c57db00cd94,ESPANOLA PUBLIC SCHOOL DIST,143278,505-753-2254,,ESPANOLA,NM,87532
6803db8f-6768-45d0-9e2d-5a35f0be7be4,Calvary Library,17036884,787-769-0055,jdaniels@calvarypr.org,Carolina,PR,00987
c4f17f80-9c24-4d65-b980-98a929c44608,Calvary Library,17036884,787-769-0055,jdaniels@calvarypr.org,Carolina,PR,00987
ed6a98b8-c355-4b27-88b0-a14e3bb734e0,Calvary Library,17036884,787-769-0055,jdaniels@calvarypr.org,Carolina,PR,00987
f8d1e2a8-e89a-42f4-b176-06db053e9ea4,BURLINGTON INDEP SCH DIS I001,139956,580-431-2501,,BURLINGTON,OK,73722
0b7d3584-12f0-4960-9436-22d378e270c4,COMMUNITY SCHOOLS OF FRANKFORT,130196,765-654-5585,,FRANKFORT,IN,46041
cc3c3fdf-2ceb-4df2-9c28-7c5d28a94c42,CHEYENNE MOUNTAIN SCH DIST 12,142314,719-475-6100,,COLORADO SPGS,CO,80905
6b917ed4-5029-48b6-b31e-4f54e3dcbe4b,Hillcrest Academy (Formerly Iowa Mennonite SchoolKalona),59937,319-656-2073,,KALONA,IA,52247
876b2acc-ba61-47f5-b21b-82305a0ae637,BAIRD INDEP SCHOOL DISTRICT,141996,325-854-1400,dbrock@bairdisd.org,BAIRD,TX,79504
eba0406e-6199-429e-b473-f0ca1da25ed2,BAIRD INDEP SCHOOL DISTRICT,141996,325-854-1400,dbrock@bairdisd.org,BAIRD,TX,79504
482201c5-2610-4773-b6bd-ef5394973f29,Laurence School,17001360,818-782-4001,support@laurenceschool.com,VALLEY GLEN,CA,91401
95125ffb-4a1e-4cb9-b280-11f2bccefa2c,Laurence School,17001360,818-782-4001,support@laurenceschool.com,VALLEY GLEN,CA,91401
e57b3b97-b9fa-4cf4-bbe7-4406277cb778,Laurence School,17001360,818-782-4001,support@laurenceschool.com,VALLEY GLEN,CA,91401
5d6732ad-1570-4d41-909c-01663e2a9de9,Laurence School,17001360,818-782-4001,support@laurenceschool.com,VALLEY GLEN,CA,91401
3bd2756e-92fb-4fd2-870b-44b8f37e6f6d,Laurence School,17001360,818-782-4001,support@laurenceschool.com,VALLEY GLEN,CA,91401
4fcfb6c5-ed0f-4947-b9b7-e303aa0e09e5,Laurence School,17001360,818-782-4001,support@laurenceschool.com,VALLEY GLEN,CA,91401
d34506de-4960-48da-8a00-3d7ad16f42a1,Laurence School,17001360,818-782-4001,support@laurenceschool.com,VALLEY GLEN,CA,91401
459bbf9c-30e8-41cf-b3fb-cdd884374120,Laurence School,17001360,818-782-4001,support@laurenceschool.com,VALLEY GLEN,CA,91401
2d78c4f4-3d05-4051-b40d-b70e7ab442d8,Laurence School,17001360,818-782-4001,support@laurenceschool.com,VALLEY GLEN,CA,91401
43132a6e-633c-479b-a48d-6216609d7173,SAYDEL COMMUNITY SCHOOL DISTRICT,131977,515-264-0866,,DES MOINES,IA,50313
1c74ff01-9c46-4268-be0e-b956dd575dfb,YAKIMA SCHOOL DISTRICT 7,145409,509-573-7001,erate@ysd7.org,YAKIMA,WA,98902
61bf008b-78ff-4da0-9411-ad481fef7349,YAKIMA SCHOOL DISTRICT 7,145409,509-573-7001,erate@ysd7.org,YAKIMA,WA,98902
841c0459-b121-4c53-97da-1c2650f71182,Ida Crown Jewish Academy,70886,773-973-1450,,Skokie,IL,60076
55f31add-f411-43b3-ac38-8742ab48d17c,Ida Crown Jewish Academy,70886,773-973-1450,,Skokie,IL,60076
f2135a40-5c46-4028-85bd-06079f476827,SAGINAW PUBLIC SCHOOL DISTRICT,131088,988-399-6500,,SAGINAW,MI,48607
7ce81e1a-1989-46b2-842b-203fc039aec1,SAGINAW PUBLIC SCHOOL DISTRICT,131088,988-399-6500,,SAGINAW,MI,48607
7dcec9f8-b6f5-4605-8031-51f96d866073,SAGINAW PUBLIC SCHOOL DISTRICT,131088,988-399-6500,,SAGINAW,MI,48607
ff0baa49-6304-4f7d-8272-5d48a184a97e,SPALDING ACADEMY SCHOOL,78949,308-497-2103,,SPALDING,NE,68665
63fea9e8-7073-4d2a-9a5e-ff3b5e804f40,CHEYENNE MOUNTAIN SCH DIST 12,142314,719-475-6100,,COLORADO SPGS,CO,80905
4a7e8509-b67c-428b-b47a-ba0f4e0852db,LOTUS SCHOOL FOR EXCELLENCE,17010739,303-360-0052,ballen@lotusschool.org,AURORA,CO,80012
22e71bd3-6a5d-4e0a-8dc3-4d150ce8f69d,LOTUS SCHOOL FOR EXCELLENCE,17010739,303-360-0052,ballen@lotusschool.org,AURORA,CO,80012
d60fd8bd-168b-46c2-9bf9-446e2cf671db,LOTUS SCHOOL FOR EXCELLENCE,17010739,303-360-0052,ballen@lotusschool.org,AURORA,CO,80012
37b567aa-55cf-49bb-a42d-ad7680152268,iSTEM Early College High School District,17027869,440-898-3283,,painesville,OH,44077
45ef72c6-3c8e-4ad2-bb22-f9ee5afa88db,iSTEM Early College High School District,17027869,440-898-3283,,painesville,OH,44077
6decc354-8dd9-468a-8989-dd0b923908e4,iSTEM Early College High School District,17027869,440-898-3283,,painesville,OH,44077
31e51c64-34dd-4f0a-bd52-ad56bee3d0ca,iSTEM Early College High School District,17027869,440-898-3283,,painesville,OH,44077
413ce8c3-1c24-49a4-8d36-40324c139493,SAGINAW PUBLIC SCHOOL DISTRICT,131088,988-399-6500,,SAGINAW,MI,48607
f341a950-5406-4237-afcd-627ac9aefa32,IRENE WAKONDA SCHOOL DISTRICT 13-3,16038556,605-263-3311,,IRENE,SD,57037
fb64045e-c69a-43d7-b853-8d0c2c6822ce,CHEYENNE MOUNTAIN SCH DIST 12,142314,719-475-6100,,COLORADO SPGS,CO,80905
e0c2d9c3-0930-4d2e-b92b-e2c21b355cdf,FLORENCE INDEP SCHOOL DISTRICT,141056,254-793-2850,ebanfield@florenceisd.net,FLORENCE,TX,76527
1c731d99-6aef-4ff1-b758-d2312d59941b,FLORENCE INDEP SCHOOL DISTRICT,141056,254-793-2850,ebanfield@florenceisd.net,FLORENCE,TX,76527
53b21bc9-37c1-4ee6-b460-eb7d0dfe4d60,FLORENCE INDEP SCHOOL DISTRICT,141056,254-793-2850,ebanfield@florenceisd.net,FLORENCE,TX,76527
b83d21da-ca8c-4f15-bd7c-8ace14a6e368,LACONIA SCHOOL DISTRICT,120995,603-524-5710,,LACONIA,NH,03246
a5baf1be-94af-4abd-955a-52cc49c93435,FLORENCE INDEP SCHOOL DISTRICT,141056,254-793-2850,ebanfield@florenceisd.net,FLORENCE,TX,76527
3c008e5d-b408-4d56-bf2f-1c2ad26bee64,TRINITY INDEP SCHOOL DISTRICT,140781,936-594-3569,,TRINITY,TX,75862
7078f512-d533-4c5b-9256-3c60a22b4137,TRINITY INDEP SCHOOL DISTRICT,140781,936-594-3569,,TRINITY,TX,75862
c44961f9-2092-4603-bf60-60e1d498aa9e,SAYDEL COMMUNITY SCHOOL DISTRICT,131977,515-264-0866,,DES MOINES,IA,50313
94e52152-69a8-4b8e-abfb-a5369f66907f,LACONIA SCHOOL DISTRICT,120995,603-524-5710,,LACONIA,NH,03246
e1e6c488-f781-40ec-9dbe-a211cca3d222,LACONIA SCHOOL DISTRICT,120995,603-524-5710,,LACONIA,NH,03246
31d98d90-640f-409e-aee1-0afcf263605b,LACONIA SCHOOL DISTRICT,120995,603-524-5710,,LACONIA,NH,03246
41eae86e-7853-4459-bc2b-b73e83927825,BONDURANT-FARRAR COMM SCH DIST,131823,515-967-7819,bieghlerc@bfschools.org,BONDURANT,IA,50035
9452b96b-910b-413f-ac44-d50d144cfd3f,BYERS SCHOOL DISTRICT 32 J,142132,303-822-5292,,BYERS,CO,80103
3a393a7b-5f5d-48ba-99e4-70e27d3bbe0e,BYERS SCHOOL DISTRICT 32 J,142132,303-822-5292,,BYERS,CO,80103
f491be10-3994-47f6-ac37-2065988d7c88,Annette Island School District Consortium,17006448,907-886-6332,business@aisdk12.org,Metlakatla,AK,99926
c3363725-1ed1-4bc4-b92a-365b2198fe6c,MIDVALE COMMUNITY LIBRARY,142730,208-355-2213,mcl@mtecom.net,MIDVALE,ID,83645
40575fc6-44f4-484c-a1ff-8ab282a8aedd,Annette Island School District Consortium,17006448,907-886-6332,business@aisdk12.org,Metlakatla,AK,99926
16910681-c40f-483c-9603-57b64ad2adf4,Annette Island School District Consortium,17006448,907-886-6332,business@aisdk12.org,Metlakatla,AK,99926
97be0a87-594e-4de0-bb73-49c367883dcc,Annette Island School District Consortium,17006448,907-886-6332,business@aisdk12.org,Metlakatla,AK,99926
18bfd36b-63f7-4772-b2b4-0a7dc2fd1c5e,SPALDING ACADEMY SCHOOL,78949,308-497-2103,,SPALDING,NE,68665
08ead15c-c60f-478a-af4e-2865627252c4,SUPERIOR SCHOOL DISTRICT,133444,715-394-8710,,SUPERIOR,WI,54880
78b85895-1842-40ae-8036-a5031fb4c267,SUPERIOR SCHOOL DISTRICT,133444,715-394-8710,,SUPERIOR,WI,54880
81898b2b-969d-418a-b1c6-e6931ef8a1b7,BLAINE SCHOOL DISTRICT 503,145209,360-332-5881,,BLAINE,WA,98230
c56a8758-e31a-42f2-a324-bf0dae197841,BONDURANT-FARRAR COMM SCH DIST,131823,515-967-7819,bieghlerc@bfschools.org,BONDURANT,IA,50035
0e24ebf7-e144-4941-a704-bac57c0eed2c,RIO RANCHO PUBLIC LIBRARY SYSTEM,16056812,505-896-8817,lschurdevin@rrnm.gov,RIO RANCHO,NM,87124
6c83d3c1-68c7-4c22-b725-056061f7cba4,RIO RANCHO PUBLIC LIBRARY SYSTEM,16056812,505-896-8817,lschurdevin@rrnm.gov,RIO RANCHO,NM,87124
779f4743-e243-4895-b4fa-0d9653ba0ee8,RIO RANCHO PUBLIC LIBRARY SYSTEM,16056812,505-896-8817,lschurdevin@rrnm.gov,RIO RANCHO,NM,87124
a112d1e1-0b2f-408b-88b3-c1fc03bada05,RIO RANCHO PUBLIC LIBRARY SYSTEM,16056812,505-896-8817,lschurdevin@rrnm.gov,RIO RANCHO,NM,87124
25a1ca1b-e916-4d45-9563-55dda4c27084,SPALDING ACADEMY SCHOOL,78949,308-497-2103,,SPALDING,NE,68665
4a1e7a99-5830-4cf7-9e82-c83f572f9a00,CENTRAL STICKNEY SCH DIST 110,135758,708-458-1152,ehackett@sahs.k12.il.us,CHICAGO,IL,60638
613f94c9-528b-4ec5-9fd5-8e3881a5fcc6,CENTRAL STICKNEY SCH DIST 110,135758,708-458-1152,ehackett@sahs.k12.il.us,CHICAGO,IL,60638
bca2760e-8e8d-4de3-bb84-33cf4908d773,PULLMAN SCHOOL DISTRICT 267,145491,509-332-3581,gshannon@psd267.org,PULLMAN,WA,99163
2ab3cd59-519a-43fd-bd64-00caa762943e,PULLMAN SCHOOL DISTRICT 267,145491,509-332-3581,gshannon@psd267.org,PULLMAN,WA,99163
849ed8e1-6bb3-4c94-8007-5e6c824c2e07,PULLMAN SCHOOL DISTRICT 267,145491,509-332-3581,gshannon@psd267.org,PULLMAN,WA,99163
2e1a9a81-f276-4edd-aa67-17a2d0388cf6,PULLMAN SCHOOL DISTRICT 267,145491,509-332-3581,gshannon@psd267.org,PULLMAN,WA,99163
6daf5ef1-a4d2-43cb-b686-67462ae62e2f,PLAINVIEW-ELGIN-MILLVILLE SCHOOL DISTRICT,16039675,507-534-3128,,PLAINVIEW,MN,55964
f5551386-6cbf-4805-853b-c92a5edf4a17,PLAINVIEW-ELGIN-MILLVILLE SCHOOL DISTRICT,16039675,507-534-3128,,PLAINVIEW,MN,55964
383ed1d6-e8b4-4579-b1b5-4d169f86f477,PLAINVIEW-ELGIN-MILLVILLE SCHOOL DISTRICT,16039675,507-534-3128,,PLAINVIEW,MN,55964
a76843f5-e277-4d94-9234-310d002cfbb0,HOLMES COUNTY SCHOOL DISTRICT,127629,850-547-9341,baxleym@hdsb.org,BONIFAY,FL,32425
9a3d316b-6cdf-4e2b-9219-25c67961eb1d,HOLMES COUNTY SCHOOL DISTRICT,127629,850-547-9341,baxleym@hdsb.org,BONIFAY,FL,32425
7e9f57df-40ba-43c5-90dc-a57b7d831808,HOLMES COUNTY SCHOOL DISTRICT,127629,850-547-9341,baxleym@hdsb.org,BONIFAY,FL,32425
fc0a2f8a-2cc5-4874-a9c5-25b75757a59d,HOLMES COUNTY SCHOOL DISTRICT,127629,850-547-9341,baxleym@hdsb.org,BONIFAY,FL,32425
af501c93-a9ad-4cf3-894d-8914873d075e,HOLMES COUNTY SCHOOL DISTRICT,127629,850-547-9341,baxleym@hdsb.org,BONIFAY,FL,32425
e62506e0-d236-4ca6-8764-9a613ed68bc2,HOLMES COUNTY SCHOOL DISTRICT,127629,850-547-9341,baxleym@hdsb.org,BONIFAY,FL,32425
4624b24f-3ebe-4740-a2fe-1c8c3943a41a,WOODLAND JOINT UNIF SCH DIST,144595,530-662-0201,,WOODLAND,CA,95695
d935c84a-5556-422c-aade-c96674d900ad,TRINITY INDEP SCHOOL DISTRICT,140781,936-594-3569,,TRINITY,TX,75862
8853e985-f86c-4696-818b-d65225f2f81c,JEFFERSON SCHOOL DISTRICT,130903,734-322-2550,,Newport,MI,48166
181ccad0-b215-4d33-ade7-b7760e7b8c07,JEFFERSON SCHOOL DISTRICT,130903,734-322-2550,,Newport,MI,48166
054f9f9e-6f01-4bfb-aa1c-5f56f20ec782,JEFFERSON SCHOOL DISTRICT,130903,734-322-2550,,Newport,MI,48166
31fa58af-2ee1-4fcb-a057-aefd401efaed,JEFFERSON SCHOOL DISTRICT,130903,734-322-2550,,Newport,MI,48166
d434c2a3-d825-4c8c-93d8-590ed9a3143b,HOLMES COUNTY SCHOOL DISTRICT,127629,850-547-9341,baxleym@hdsb.org,BONIFAY,FL,32425
46046dd1-d546-456a-b7d8-02e2998bb873,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
04462598-a5d2-4d73-bb38-4d8b083c6e84,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
49788925-a119-4fec-8f8f-be8bb6e3fa80,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
02362870-16ce-4a42-b7a3-9804670a73d0,IRENE WAKONDA SCHOOL DISTRICT 13-3,16038556,605-263-3311,,IRENE,SD,57037
d0121615-a684-4ac9-a1c5-452e40db0dc8,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
cbfe1ed0-8c71-4146-bacd-9d6e5b896c3b,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
a6fd4246-46a4-4c84-a045-d9a527965cae,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
0b73bcd2-c610-424c-8251-2b395ac1d003,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
e1318238-f43c-489f-9b13-1e6be2c685e5,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
5842239b-1e66-4210-bab3-a50f2e238101,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
b0784daa-68c0-44fa-be3b-204153942f92,IRENE WAKONDA SCHOOL DISTRICT 13-3,16038556,605-263-3311,,IRENE,SD,57037
dd91828c-fa03-465e-b9f6-f242bafb4b7b,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
226aeabb-ca73-46c2-bf2f-77b900754642,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
f51a4d04-2953-46dd-b875-e83401b9a5bf,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
0882a2f4-8746-49d6-98a6-d5abde1e0496,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
1dc6d415-ae4f-4925-8be2-465af4f3692f,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
32f53e76-8b8d-4fb6-a160-94aa24349b67,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
a0c67a16-500d-4de1-a968-12f6f127d203,IRENE WAKONDA SCHOOL DISTRICT 13-3,16038556,605-263-3311,,IRENE,SD,57037
120fa79d-a292-4fad-aa5d-b7d0774b9ba6,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
93e4848d-6f42-4eb8-8b31-463f06c10e3f,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
0fb7f5ed-5cda-47e6-ba0b-31b71b5c81a0,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
7c504c44-9383-4d5e-87fb-227a84d50434,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
70cc5f84-ec51-47fa-8b72-854fbd53eb45,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
6379303e-8842-419d-ad9c-0fec802dd926,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
2105b30e-7c6e-4d83-9743-911b0e418742,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
47680a24-4b8b-4fe0-9d11-4504bd086d54,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
d06e94e2-e31d-4ba0-a367-b5952550544e,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
c67e3f1a-301f-4328-821d-bfcf05c5019e,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
cba06960-bc62-4465-967f-f251245d81fe,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
77cf9bba-f55f-4270-a701-544b63b82e6c,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
685c716a-c0cf-4a63-b9e6-6e15f9f2d937,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
0b6b4f8e-4d72-4aba-b653-db8d2a36d64f,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
0275ebca-9fb6-443e-9661-4e2c07d79c43,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
dd5a5014-c263-4aa8-b6c2-6a7f45200ec7,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
e839d08e-1ca3-49f0-b670-c339c1875c02,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
7cbb83dd-ad9c-4518-897b-1d80960dd7f3,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
56e6ee52-9404-4556-9b1c-f457edf2a85c,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
402b4066-22c5-4a07-a086-5c9d73920c44,PLACER HILLS UNION SCH DIST,144602,530-878-2606,sgorges@phusd.org,MEADOW VISTA,CA,95722
