unique_id,service_request_id,service_category,service_type
679fe412-092b-47ec-83ea-c9cf66bd0cb6,29,Category 2,Internal Connections
f43a644c-ef4c-415d-8c29-2f4d1ee19d0c,29,Category 2,Internal Connections
8c265363-5b41-4d01-a6a3-6d91fff9f8d5,29,Category 2,Internal Connections
ed5d189b-e6c3-4d98-86ce-7ae6e5aa0aea,30,Category 2,Basic Maintenance of Internal Connections
2206378d-e816-4e78-beae-945466be0fa2,30,Category 2,Basic Maintenance of Internal Connections
78a5fc0b-cae5-42c3-8453-c6873ceec1ca,30,Category 2,Basic Maintenance of Internal Connections
f4a1dc62-b01f-4252-b4a1-57683ebf4a05,31,Category 2,Internal Connections
9756960c-af48-438b-acf4-dabd94c74893,31,Category 2,Internal Connections
e17f5354-0d6d-4702-bcc5-f93e2a8add1f,31,Category 2,Internal Connections
7855dfbb-fec6-4cb0-9a63-165a2f7748f0,18,Category 2,Basic Maintenance of Internal Connections
0c5ba195-47d5-4997-bc2f-ef7311905552,18,Category 2,Basic Maintenance of Internal Connections
c0ddca76-8fa5-48f5-b962-6d9b7039990f,18,Category 2,Basic Maintenance of Internal Connections
f95c5b05-62d0-46e5-84b2-d69e612518a5,19,Category 2,Internal Connections
87583a02-8050-4c30-8ad4-44e5bbf589a2,19,Category 2,Internal Connections
a2166d86-9adf-4d1d-bc03-4f79f7a9e34e,19,Category 2,Internal Connections
399a6f62-6e6c-4423-9be3-009b1af0c072,20,Category 2,Basic Maintenance of Internal Connections
6b98e9e4-3732-419f-bef9-4987a79c86e4,20,Category 2,Basic Maintenance of Internal Connections
3ddbeb66-0fba-4bdd-9034-5ea4327d2fb4,20,Category 2,Basic Maintenance of Internal Connections
13523ec3-f855-490d-8ae6-e0b426b2ce1c,21,Category 2,Internal Connections
b675dc2b-ac7e-44f0-b203-ce216d49f3ea,21,Category 2,Internal Connections
b34ae713-ca99-4715-9b8d-ae30576f4e32,21,Category 2,Internal Connections
1db0fdec-281e-4474-b743-e0164053b6c2,44,Category 2,Basic Maintenance of Internal Connections
42b95ebc-c444-4a17-85ce-da663b0b6d9e,44,Category 2,Basic Maintenance of Internal Connections
1ac801ed-5631-4eba-9d81-b24a85c3e250,32,Category 2,Basic Maintenance of Internal Connections
be3542fd-ac91-4fde-8042-495c6d365006,32,Category 2,Basic Maintenance of Internal Connections
9a4cfc0a-cb57-43b6-ac99-02ff20aaf3f6,32,Category 2,Basic Maintenance of Internal Connections
5360fe01-022b-4338-ac3f-285c7afcd26a,33,Category 2,Internal Connections
ac65deac-8150-4139-baee-70336c5ee9b1,33,Category 2,Internal Connections
65dc69c0-1f12-4067-9f30-1159eda9f0d0,33,Category 2,Internal Connections
43374000-dc18-48b6-9c3f-1e78adf69dcb,34,Category 2,Basic Maintenance of Internal Connections
2201e556-6d53-46d7-8cd4-48c14cf5820c,34,Category 2,Basic Maintenance of Internal Connections
486f4bfd-e088-4518-a35b-249939b14957,34,Category 2,Basic Maintenance of Internal Connections
cf9b1945-9bfe-4e07-b1c8-8a14a5f251ec,35,Category 2,Internal Connections
67499964-371a-4af1-b99a-97e0489967dd,35,Category 2,Internal Connections
87d86e65-39d5-4c5f-82ab-d69aa2d8830f,35,Category 2,Internal Connections
93fe6280-1e9f-4402-a5bb-919d94cf9df1,36,Category 2,Basic Maintenance of Internal Connections
49afaef7-27ba-4c34-a959-c33ace0263fb,36,Category 2,Basic Maintenance of Internal Connections
52f95fc2-d94e-4135-b33f-c0e8b42e67f8,36,Category 2,Basic Maintenance of Internal Connections
326df994-5d1e-4f92-8fe2-68435e48b4aa,37,Category 2,Internal Connections
18f9acac-7317-42f2-989b-631054f42ffb,37,Category 2,Internal Connections
9f464d20-fb20-4b3b-bab0-d7b2f252fb6d,37,Category 2,Internal Connections
bb413309-baeb-4d4f-b1a4-c387fbccd36b,38,Category 2,Basic Maintenance of Internal Connections
621281b7-331a-4cb7-bfa3-f2b8855f3229,38,Category 2,Basic Maintenance of Internal Connections
f8b97b7c-77cc-4e55-82a1-714c94fa10e5,38,Category 2,Basic Maintenance of Internal Connections
8c81ef03-c793-4598-81e7-b288d16023e8,39,Category 2,Internal Connections
7822ed49-ffae-4728-9cac-1b5018e150d9,39,Category 2,Internal Connections
75191f8f-e778-4323-831d-90e8b30cbad3,39,Category 2,Internal Connections
2db39c47-acbf-4774-90a2-91427235dfc5,40,Category 2,Basic Maintenance of Internal Connections
d71c1670-bfb3-4257-81e8-a79d97a29993,40,Category 2,Basic Maintenance of Internal Connections
ac5670ac-079f-498d-862e-7d1b7d04af7c,40,Category 2,Basic Maintenance of Internal Connections
637984bb-fefd-4dec-afac-ca8678bd7809,41,Category 2,Internal Connections
5300103f-02ca-4322-a798-04ab5a03c3e6,41,Category 2,Internal Connections
5d04448f-1f5d-4845-a0e9-6b9fc8e257f2,41,Category 2,Internal Connections
64d99dc7-0acb-43f5-89d6-57188bd9304b,42,Category 2,Basic Maintenance of Internal Connections
74062973-f4fd-406d-a400-82de22dc5b13,42,Category 2,Basic Maintenance of Internal Connections
e50ee342-24c8-44b7-9a59-999e61ad68ed,42,Category 2,Basic Maintenance of Internal Connections
902487a8-f0a9-4aef-8068-4c3dc00dba48,43,Category 2,Internal Connections
4887a323-fb38-4f3b-9c4d-f7da01a67f7f,43,Category 2,Internal Connections
6bba5255-35a2-4c81-be28-047611328dcc,43,Category 2,Internal Connections
fef63c96-6105-47d6-8f47-7ab54c61f53e,44,Category 2,Basic Maintenance of Internal Connections
ed66a9d3-6a7f-41e8-8f66-ce5ce1862902,45,Category 2,Internal Connections
94dc6c00-ac05-44ee-a0a0-abd3d44d81bc,45,Category 2,Internal Connections
ffa0f637-8498-40e9-82ac-4e753dd78c1e,45,Category 2,Internal Connections
ae1090c8-63fc-41f7-8a10-41483825ae57,46,Category 2,Basic Maintenance of Internal Connections
48b3a903-1d5a-4a57-9c3e-4ac48869f72e,46,Category 2,Basic Maintenance of Internal Connections
bed1c472-f933-48aa-972b-468e546e29d5,46,Category 2,Basic Maintenance of Internal Connections
11634bc2-adf4-4154-821f-35c2beaa0fb1,47,Category 2,Internal Connections
5d43d101-998d-48e3-9806-44582d68188b,47,Category 2,Internal Connections
44656908-9589-4669-8bf5-b967a60e375c,48,Category 2,Basic Maintenance of Internal Connections
87e54d34-7968-43c5-9a50-2e4e87011fa4,48,Category 2,Basic Maintenance of Internal Connections
a96b3b8c-81f3-47b3-81a6-08d6f731df00,48,Category 2,Basic Maintenance of Internal Connections
790c6567-9c9a-470b-99f5-31d9aab80ca5,47,Category 2,Internal Connections
adad2b98-5f52-4f08-98fc-6b8bacc9d4a9,1,Category 2,Internal Connections
f1667b7d-36a9-4f1d-8540-99ffdc4291ce,2,Category 2,Basic Maintenance of Internal Connections
434b4218-660d-47d1-b20c-0f4ff10f5eb8,3,Category 2,Internal Connections
b8874de4-a88c-421e-bfe6-06a6e66b0d34,4,Category 2,Basic Maintenance of Internal Connections
2c8634ac-44e7-466d-bc5f-1f052f2fdc12,5,Category 2,Internal Connections
fa9e4d29-6db4-4aa0-83f6-46193fe7ef5d,6,Category 2,Basic Maintenance of Internal Connections
d26b85a1-4b36-4511-8994-5107ba25ea85,1,Category 2,Internal Connections
963815e4-7ce2-47e0-9f14-f1e4d1f747f4,3,Category 2,Internal Connections
b076b084-2787-4ce9-a87e-f10a3cc394ae,4,Category 2,Basic Maintenance of Internal Connections
186b7f62-0629-4d8e-a7cf-9b6032ff2a55,5,Category 2,Internal Connections
7f2c2339-c252-43e2-b73c-cd63ea61e8b2,6,Category 2,Basic Maintenance of Internal Connections
e448a392-0aed-4ae2-95bf-18b43a05dc5f,1,Category 2,Internal Connections
21c87f9e-4c53-4af8-8fda-a791e465f25b,2,Category 2,Internal Connections
caf6467f-7c8e-4ffc-b13d-cec263ada1de,3,Category 2,Internal Connections
fcd54f84-807d-4df2-b1ce-f15c950bfcbd,4,Category 2,Internal Connections
a62bba01-1eb4-4628-a31d-244a0e12855a,5,Category 2,Internal Connections
a32f94b5-aa0f-481b-a493-3971a0e851a5,6,Category 2,Internal Connections
bc77251d-128c-46a2-9e64-44cf70cb07ec,7,Category 2,Internal Connections
0500fc8a-25a6-47a7-83e4-e0300e70ed94,8,Category 2,Internal Connections
60857d20-84a3-433c-a838-b7e75ba8a8f2,9,Category 2,Internal Connections
21037239-fb42-44ce-918b-71166840a772,51,Category 2,Internal Connections
9cb99f14-e248-48fc-aa75-bd92e084d73f,52,Category 2,Basic Maintenance of Internal Connections
ea5065db-7e6c-44b6-a2db-b4f6ef583ac2,52,Category 2,Basic Maintenance of Internal Connections
95fc1a50-7d07-4300-bb3b-1e96bce07efb,52,Category 2,Basic Maintenance of Internal Connections
a2dfcc22-6f4a-497a-847f-d1d5927d6fa3,53,Category 2,Internal Connections
b1156acf-5051-4869-b358-01bbaf359117,53,Category 2,Internal Connections
84a99607-9873-406f-96a5-5bebae62a577,53,Category 2,Internal Connections
e0aaa91f-98a4-411d-8597-d6b70d434fd5,54,Category 2,Basic Maintenance of Internal Connections
08c60190-3cf1-48fe-bdce-0cef2a63b031,54,Category 2,Basic Maintenance of Internal Connections
32bcd065-9e41-4078-aa0a-5cc9a28dd665,54,Category 2,Basic Maintenance of Internal Connections
5044ebbd-a347-43da-82c5-9490a47826e9,49,Category 2,Internal Connections
d1fbb886-3cba-4d88-967c-36b59b8fe531,49,Category 2,Internal Connections
f1869c67-f556-4ffa-96dc-466b979c1880,49,Category 2,Internal Connections
d2b9e87f-b8b9-4803-aa3b-38f18363c0a1,50,Category 2,Basic Maintenance of Internal Connections
b626c81a-c23e-4b20-aac6-370c191b0f85,50,Category 2,Basic Maintenance of Internal Connections
041d3d8e-7f6f-4b10-80f6-d4247c3da2ea,2,Category 2,Internal Connections
fb01e6ab-5826-4ae9-b8ce-fc2c5c22d05f,50,Category 2,Basic Maintenance of Internal Connections
321fb0aa-1b39-460d-a79a-8b34deab651c,51,Category 2,Internal Connections
62263290-8514-487d-9ca9-bdd13b673a58,51,Category 2,Internal Connections
551cdbdc-dacd-4e9e-be05-d4c1be92fc18,58,Category 2,Basic Maintenance of Internal Connections
4a0693d3-ef1f-48c2-a80d-43307893ead6,58,Category 2,Basic Maintenance of Internal Connections
25f3337d-14d9-49a3-accf-aebb4eb4eb00,58,Category 2,Basic Maintenance of Internal Connections
dbf647c9-00fa-43bd-ba24-aff588b8f9bc,55,Category 2,Internal Connections
0b2f3802-6393-47da-a004-b519bbfb1fd6,55,Category 2,Internal Connections
aca694e2-9144-4bc4-8ce3-33f10e011379,55,Category 2,Internal Connections
03f0c1bd-f98f-4626-9080-6514fb9e343c,56,Category 2,Basic Maintenance of Internal Connections
5e806847-7d83-4e24-b47b-9079ff69bc87,56,Category 2,Basic Maintenance of Internal Connections
e1a27653-367f-41c5-ae63-6f15dc6a0afd,56,Category 2,Basic Maintenance of Internal Connections
9b950686-b162-4c49-96ea-ce3e8b139265,57,Category 2,Internal Connections
8c08348f-d688-487a-93cf-e62a79c15c74,57,Category 2,Internal Connections
c43da5c4-5460-44fb-a036-8e80767d0692,2,Category 2,Internal Connections
f957752a-2b96-48b4-a4cc-9714d438dd90,3,Category 2,Internal Connections
4b45fba2-7324-4d34-a586-faf63dbb3171,7,Category 2,Internal Connections
7b6595a0-ac70-4d79-b955-66c3ec0942f5,8,Category 2,Internal Connections
00dd7414-a8cd-444b-9ccc-c0d44eac1df0,9,Category 2,Internal Connections
ae3cfb7c-4b4b-4f6d-b86f-ab4f3d6bb811,10,Category 2,Internal Connections
628e652c-6fff-4fea-94e7-f8193b9f1ec0,1,Category 2,Internal Connections
4a42d4b4-d7c9-49da-96d5-ec625e9ae120,2,Category 2,Managed Internal Broadband Services
b4c8d5f8-47be-4eb5-baa6-10af74107a7b,57,Category 2,Internal Connections
a1445155-a204-4f31-aaa2-3a711bd2495a,1,Category 1,Data Transmission and/or Internet Access
58c7e481-fd74-4bd3-84be-ebfe6916a84c,61,Category 2,Internal Connections
a81c1c73-ae79-4cb0-aef6-39f24b6a7147,61,Category 2,Internal Connections
62a29205-b4ad-4543-af93-f683d3092e94,61,Category 2,Internal Connections
432d1c7f-5423-443f-9241-1c7675745f5e,62,Category 2,Basic Maintenance of Internal Connections
b569f23b-423a-4787-9506-7998001482fb,62,Category 2,Basic Maintenance of Internal Connections
989b8805-a053-4f05-a130-7d268f5ec5d1,62,Category 2,Basic Maintenance of Internal Connections
c112374c-bfcc-49ca-be4d-c3b1cbd2162a,63,Category 2,Internal Connections
e683bba5-6f5f-4a14-8113-27bcd154915b,63,Category 2,Internal Connections
a9f12680-1aba-46f0-b4bf-009279bc9277,63,Category 2,Internal Connections
d4570403-3a86-4e8e-8b54-c9018faf376f,64,Category 2,Basic Maintenance of Internal Connections
232f9cfb-c244-487f-8464-f7e92feccf6b,64,Category 2,Basic Maintenance of Internal Connections
592c4a94-b9ad-45dd-9c2f-d6892ca05cbd,64,Category 2,Basic Maintenance of Internal Connections
f3c346c9-00ba-43b4-b534-5db131ba769c,1,Category 1,Data Transmission and/or Internet Access
0b197517-7ff3-498b-a65c-9d91d7e29b80,2,Category 1,Data Transmission and/or Internet Access
c65b7d39-3afe-452a-a455-303d6f4b743a,59,Category 2,Internal Connections
ea7500be-b277-42e1-88f1-3be8814dbbec,59,Category 2,Internal Connections
0c703d06-ac9c-4818-8663-a67e6c483533,59,Category 2,Internal Connections
3e62a180-11a0-4492-a2fe-ff40fa28ce01,60,Category 2,Basic Maintenance of Internal Connections
b569ad89-668c-4821-8c64-88ae287a4ff4,60,Category 2,Basic Maintenance of Internal Connections
a78a0dea-5d4a-4361-b986-01d10121625e,60,Category 2,Basic Maintenance of Internal Connections
9e014952-8ca7-4850-b748-3ef35bfe5456,7,Category 2,Internal Connections
5ad7022f-a312-4681-b8b1-e7e1805ca169,7,Category 2,Internal Connections
69b71f1b-eea9-4c6e-8d93-572a62146cb3,7,Category 2,Internal Connections
4d0b773c-7b7a-4778-8db3-d82b0d65e49f,8,Category 2,Basic Maintenance of Internal Connections
9c7f7631-555a-4e17-a696-5ea53196a6ac,8,Category 2,Basic Maintenance of Internal Connections
febb99e2-3881-4a5f-989b-a99ce47fc560,8,Category 2,Basic Maintenance of Internal Connections
56e7dbf9-5e48-4acc-b811-4b9780db3f7c,8,Category 2,Basic Maintenance of Internal Connections
e9011e16-7fba-4e6c-948a-865c11ec034c,8,Category 2,Basic Maintenance of Internal Connections
3ab3763d-867b-47c2-92de-286ad6a46c3e,9,Category 2,Managed Internal Broadband Services
e0e7fb62-50be-45b3-977d-638099915a90,9,Category 2,Managed Internal Broadband Services
7e19f3c1-73e6-4eef-864b-def763962593,9,Category 2,Managed Internal Broadband Services
a10b2ec8-6dbc-4612-970d-271861ff24fa,9,Category 2,Managed Internal Broadband Services
e7c58356-7ef5-4963-88e5-894275624c64,9,Category 2,Managed Internal Broadband Services
48c53711-b707-473f-ad18-34c7406da8fe,1,Category 2,Internal Connections
b8a10a5a-6f31-4522-a036-2fa0f8fd0c0f,1,Category 2,Internal Connections
4f665f26-4277-4e0e-9bd4-45fd72716167,1,Category 2,Internal Connections
1034c201-8207-41d1-aaae-9528d8021af1,1,Category 2,Internal Connections
f03c7018-1cec-4c69-9714-67583fa7a2e0,1,Category 2,Internal Connections
98ebfab3-dddd-4bca-b263-0267bda22fde,2,Category 2,Basic Maintenance of Internal Connections
a465ac0f-4f0d-414e-9c81-8e55869b226e,2,Category 2,Basic Maintenance of Internal Connections
fbd4c322-567c-4fdb-824f-36fa44608d92,2,Category 2,Basic Maintenance of Internal Connections
cd7fb413-d554-4dc1-ab67-d3756d113787,2,Category 2,Basic Maintenance of Internal Connections
dd2e9dcb-ff5a-46a4-b6dc-edfd3effe503,2,Category 2,Basic Maintenance of Internal Connections
9a4fb9e0-cde2-4f0f-ad5c-851fc3954b7e,3,Category 2,Internal Connections
7767a79a-af7c-42b2-886f-ea489e475ab2,3,Category 2,Internal Connections
b3835708-6017-49ab-a9e7-4c33029561e8,3,Category 2,Internal Connections
58d93fed-6b10-4d9e-91d1-82de3404efa5,3,Category 2,Internal Connections
f0b0509d-c796-457d-a8b3-7df828cc7ebd,3,Category 2,Internal Connections
0e0d2a66-407e-4b9e-9b61-bb23917da420,4,Category 2,Basic Maintenance of Internal Connections
3167f5d5-bd73-492e-8b69-342b84c3cb65,4,Category 2,Basic Maintenance of Internal Connections
3936b038-bc01-47b6-8d68-1987d7652329,4,Category 2,Basic Maintenance of Internal Connections
45447edf-c08e-45c9-a342-4658bb301eed,4,Category 2,Basic Maintenance of Internal Connections
f60adb2c-c9d2-412a-adf9-256889a4e6c0,4,Category 2,Basic Maintenance of Internal Connections
e6d55678-d027-4052-a2b9-5e52fc057a4e,5,Category 2,Internal Connections
949a9f0f-d607-41e5-8bdc-50a9508becd2,5,Category 2,Internal Connections
7d1b0748-034f-4c7b-a713-64af65f428a1,5,Category 2,Internal Connections
1eda1d33-d0b0-4b0f-ae12-892b6d360426,5,Category 2,Internal Connections
7ab3e130-21a8-4ff8-ac2e-7f3fda8663dc,5,Category 2,Internal Connections
5a643d6b-bb17-4b92-b000-560161908c36,6,Category 2,Basic Maintenance of Internal Connections
10532cee-1a17-4e12-a723-0a36f86dc9e1,6,Category 2,Basic Maintenance of Internal Connections
18854432-6ed6-4ee5-b72e-be7cf60a1a5d,6,Category 2,Basic Maintenance of Internal Connections
67c3d983-1c72-4416-ae6a-75942dcc3e17,6,Category 2,Basic Maintenance of Internal Connections
64cc2a41-343f-4978-a5c9-17a13eaf2c23,6,Category 2,Basic Maintenance of Internal Connections
de80eb42-8cdd-400e-994c-eb27fd9e945a,7,Category 2,Internal Connections
66a38652-5aa3-4d16-af76-64269c77f14d,7,Category 2,Internal Connections
5ff5be50-8f2e-4001-83c3-6b6dc6a020e7,6,Category 2,Basic Maintenance of Internal Connections
9d08d65c-1fa4-43dc-8b5a-0724e7275bd0,6,Category 2,Basic Maintenance of Internal Connections
d8fb5683-5b82-44ab-b8ea-61ce880eb00d,1,Category 2,Internal Connections
d9e1daf0-8fcf-4a00-a224-08c4c7e59769,2,Category 2,Basic Maintenance of Internal Connections
d518ff34-503c-4e0e-9f6d-1b506ebdfd5a,3,Category 2,Internal Connections
14702355-f53c-45d7-8948-d3220fed3948,4,Category 2,Basic Maintenance of Internal Connections
7b671fa1-afe4-48e4-ae61-f5d4fe96599d,5,Category 2,Internal Connections
a5dfa05f-f4d3-439a-8c62-ea5aeded64fd,6,Category 2,Basic Maintenance of Internal Connections
441ecbc4-edda-4ed8-a668-97ac2a7286bf,7,Category 2,Internal Connections
adb2a67f-5d96-4425-9b2f-7cd345848e0d,8,Category 2,Basic Maintenance of Internal Connections
554d9919-f5bb-413f-bd82-e9b99dfe8e59,4,Category 2,Basic Maintenance of Internal Connections
963dcfbc-c95c-483c-90b0-345f98f6439e,1,Category 1,Data Transmission and/or Internet Access
393b4c54-5f22-471f-a5a0-3a9627181be5,2,Category 1,Data Transmission and/or Internet Access
373259a0-dce6-4e9b-a21b-f92acb927ad2,3,Category 2,Internal Connections
c3de90b1-1a95-456f-a53c-31f33e197268,4,Category 2,Basic Maintenance of Internal Connections
1b0f2547-be5b-4e4b-a219-0aa517dcccd8,1,Category 2,Internal Connections
42db364d-683f-4862-b70d-184833075759,1,Category 2,Internal Connections
95f8d9b5-9bb8-49aa-9d74-cfe25b44b1c4,1,Category 2,Basic Maintenance of Internal Connections
bc2a1d16-3929-466b-920d-3413196a4bc9,1,Category 1,Data Transmission and/or Internet Access
50dd1087-85a2-4d94-b268-ae952c05ef82,1,Category 1,Data Transmission and/or Internet Access
19a59b4b-51ca-4d92-8c5c-5c5e4bf735c0,2,Category 1,Data Transmission and/or Internet Access
