unique_id,service_request_id,service_category,service_type
8895105f-5efc-491e-8ff7-eecc1da880ea,2,Category 2,Internal Connections
536eb29c-e0ed-47c8-b162-b44ea4aec66a,3,Category 2,Internal Connections
9f454aca-f098-4869-9466-152f0e0529cd,1,Category 2,Internal Connections
1703ed05-dbdc-44da-80f7-e2de82079ac1,1,Category 2,Internal Connections
c9f8e610-55a6-4706-a206-c93151092734,1,Category 2,Internal Connections
83b4988b-888d-43b4-a7dc-f1e46a7cb79e,1,Category 2,Internal Connections
1c4ae690-5be3-47dc-81d6-a9ad57734c50,1,Category 2,Internal Connections
604b2e3c-f780-4b11-a89e-11b421626043,2,Category 2,Basic Maintenance of Internal Connections
45c0ecf0-31ee-431c-82f9-14fa146b61ce,2,Category 2,Basic Maintenance of Internal Connections
20da8410-a2d1-45df-96f9-aa917273f53c,5,Category 2,Internal Connections
d517f7eb-28bc-4945-813c-58d67a19fea0,2,Category 2,Basic Maintenance of Internal Connections
1911fe9f-f08b-4d07-820d-5fe0c7edff3f,2,Category 2,Basic Maintenance of Internal Connections
081c300c-aca3-49bb-a2b2-846bb90d21a0,2,Category 2,Basic Maintenance of Internal Connections
e96a8602-1feb-439a-94be-70a45cae0ea8,3,Category 2,Internal Connections
c18d0eb8-f51b-46eb-866d-36b5b1ba424d,6,Category 2,Basic Maintenance of Internal Connections
6cf9ecf5-a228-4a30-888c-9fc2945972de,3,Category 2,Internal Connections
b3a369ae-52ae-4062-93c6-f172bd3331d3,3,Category 2,Internal Connections
35cca330-f971-4a6f-a468-01aef2232f77,3,Category 2,Internal Connections
bd8f4bb5-94c8-496c-98d3-2df2f9a229fb,3,Category 2,Internal Connections
97b8d5ae-a990-49f2-a1f2-d10de04121a4,2,Category 2,Internal Connections
087fe9ad-1b30-4744-9fe4-bd806ee272fd,4,Category 2,Basic Maintenance of Internal Connections
e7c4c28c-6478-4387-ad6e-65ddb131f29d,4,Category 2,Basic Maintenance of Internal Connections
2c8c759e-a697-47df-9442-56c07e4d5b79,4,Category 2,Basic Maintenance of Internal Connections
48cf814c-ddaf-415b-a5d8-b74513dcaa1a,4,Category 2,Basic Maintenance of Internal Connections
c72ac730-b718-4cc1-a633-a3f427f02fad,1,Category 1,Data Transmission and/or Internet Access
c7f7c62c-a347-44db-b3f6-9c423607baf2,4,Category 2,Basic Maintenance of Internal Connections
bec872d9-2cf9-465c-a0a0-9e09843ea880,5,Category 2,Internal Connections
861ad443-3b5e-4a06-9fca-ba3674743e6c,5,Category 2,Internal Connections
2fdacab9-32c9-44f6-a983-5becf14aa0f3,5,Category 2,Internal Connections
cdd32d3a-c52c-489e-b981-a6e45c0b6b2a,2,Category 1,Data Transmission and/or Internet Access
9387bb5e-f13b-4390-aa83-f6d9e03c64cb,5,Category 2,Internal Connections
81522f52-e487-467d-a2af-85d15ece889a,5,Category 2,Internal Connections
a9d23221-f61a-41b6-8215-0c5020ca7395,1,Category 1,Data Transmission and/or Internet Access
f0b8a6ba-647d-4713-97d4-a1c9d87e1496,1,Category 2,Internal Connections
c3d208dc-1dbb-468d-b752-66c0604912da,2,Category 2,Basic Maintenance of Internal Connections
33cff649-93da-486e-9e01-ede56b59d9a3,2,Category 2,Internal Connections
6652bce6-5c42-4e74-858b-5669bf2a40dc,3,Category 2,Internal Connections
065043a4-cff2-40b9-b14e-0b04a752264c,4,Category 2,Internal Connections
a53f07f6-4f7b-4cac-9f6c-96a5607d4ede,1,Category 2,Internal Connections
dc3ea3a6-b075-41b6-881d-a2c99b1f9074,5,Category 2,Internal Connections
f2241625-c864-45b4-b1be-3d61e188359f,2,Category 2,Internal Connections
6d1db407-905b-405f-b4a1-768bc686f009,,,
426faa1e-d22b-4cde-b38a-3b5455fdb45f,1,Category 1,Data Transmission and/or Internet Access
175925c3-f1b4-42a5-bb5e-e40d5fa5e218,2,Category 1,Data Transmission and/or Internet Access
994d74fc-91e0-4a83-95f5-fec92e1faaf1,1,Category 2,Managed Internal Broadband Services
16ae1e9a-38d8-4c1f-b66d-0df7553b8ac9,1,Category 2,Internal Connections
aa1d4a0c-93b6-4cb5-8952-0e292d841c86,1,Category 2,Managed Internal Broadband Services
8db5a5ef-08eb-4f81-8127-c439df38cc8d,1,Category 2,Internal Connections
6346693c-488c-41d0-b610-c38926fb04bc,2,Category 2,Basic Maintenance of Internal Connections
d8311f26-71d8-415d-8381-dc914388c781,3,Category 2,Internal Connections
5d36192f-9fe1-4654-a768-f99fced2ac10,1,Category 2,Internal Connections
a0c424d5-4c3b-4a29-a9ca-c07656b87224,4,Category 2,Basic Maintenance of Internal Connections
9f1a97ab-f160-44d7-8757-e55f4addfa0a,1,Category 1,Data Transmission and/or Internet Access
de29c1ba-4f2c-4a60-97a0-b504110a1e89,1,Category 2,Internal Connections
c58bf7dc-898a-4180-81cf-5e6fd68d8760,1,Category 2,Internal Connections
e336678b-0c17-4b6a-8319-1d2f78f16d11,2,Category 2,Internal Connections
cb3618a8-84ab-42c2-a2a7-aba31f2efdcc,3,Category 2,Internal Connections
af70411c-b30c-46bd-b4a9-d22bbed26d0b,3,Category 2,Internal Connections
8f8b3069-b11c-46ee-b4dd-115970665271,1,Category 2,Internal Connections
362e895c-9dee-4422-b547-11c51eda9e76,1,Category 2,Internal Connections
1ba6e424-d366-4729-bf99-4994888d93a5,2,Category 2,Basic Maintenance of Internal Connections
fe50cf90-cf7a-415b-be2a-8b17fe98435d,1,Category 2,Managed Internal Broadband Services
691e0e70-140c-4029-80d9-43912a2e6eee,2,Category 2,Basic Maintenance of Internal Connections
85585e7b-acf5-47d4-a39f-a33a1b501c68,3,Category 2,Internal Connections
55ff09c2-61a1-4ec1-b215-37dcc39ac470,3,Category 2,Internal Connections
904214d6-df39-4c30-99bc-6243ba710648,4,Category 2,Basic Maintenance of Internal Connections
f331d387-6bf6-4d4a-8e26-0a6201d1be8c,4,Category 2,Basic Maintenance of Internal Connections
cb10b674-6906-40c9-808e-a90bd9fc47fe,1,Category 2,Internal Connections
59336046-3e63-420d-b54c-ade38856cd99,5,Category 2,Internal Connections
79870844-4b17-4f1a-9e36-387525c2f530,6,Category 2,Basic Maintenance of Internal Connections
75801b5e-39da-4b59-8a13-c266cd715227,6,Category 2,Basic Maintenance of Internal Connections
e979cc23-923d-4ecd-b7f4-096dcec8830a,1,Category 1,Data Transmission and/or Internet Access
c521a765-c7f9-4c0c-b1f3-7684c8ad6f51,1,Category 1,Data Transmission and/or Internet Access
ee2f327e-792b-4226-9e72-9d7e1b561f92,1,Category 1,Data Transmission and/or Internet Access
8fadb2b7-c7e2-4063-83d7-3b5cba67cfc2,1,Category 1,Data Transmission and/or Internet Access
1dd22001-dd45-45e4-ac02-7ec7d0b1229c,1,Category 2,Internal Connections
7cd0c3ae-0cc8-47e2-9409-bbc77580e18f,1,Category 2,Internal Connections
95c82fac-3b9a-449e-98fc-fba236ece620,2,Category 2,Internal Connections
3981da92-b6a2-421b-b763-4afda0d6fa77,2,Category 2,Internal Connections
d596b8fe-47a8-4bec-80d9-049bf5d3b8e8,3,Category 2,Internal Connections
b76ae147-df50-4d5b-bcdd-881a1d1923ab,3,Category 2,Internal Connections
74832706-3a20-4dfa-b5b6-047a9c75804f,1,Category 1,Data Transmission and/or Internet Access
ec8288b0-d5d9-4e16-af18-3051736e4efd,1,Category 1,Data Transmission and/or Internet Access
71411ce7-c6e2-4cde-a6cb-e0d9c7f99c67,2,Category 1,Data Transmission and/or Internet Access
bb1b05e4-2fa1-47bd-ae81-d14a4d995808,2,Category 1,Data Transmission and/or Internet Access
238c050d-366b-4ec6-bbf6-5a57cdeb86d2,1,Category 2,Internal Connections
802658e6-764b-48a7-b377-3c5a1ff57470,2,Category 2,Basic Maintenance of Internal Connections
9d2fcf01-c95f-4ebd-86a5-f18515bc36da,3,Category 2,Internal Connections
ab0acf40-1c4c-475c-a9b0-678c1896baf4,2,Category 2,Basic Maintenance of Internal Connections
fd5f0d38-8424-4fdd-8283-d3a1706cbc6b,4,Category 2,Basic Maintenance of Internal Connections
7b29c2d4-3816-40d6-ae29-61f2994edc3f,1,Category 1,Data Transmission and/or Internet Access
c0d1a99f-db2c-4d2a-b6ab-6222bdd1a462,1,Category 1,Data Transmission and/or Internet Access
4894fe12-6e31-4a9c-be54-14191e4043d2,1,Category 1,Data Transmission and/or Internet Access
37aafd0e-1352-470a-9df0-f2638b876ed5,2,Category 2,Basic Maintenance of Internal Connections
6df5f14d-40a7-4ff6-a3fa-1d791df9bb1c,1,Category 1,Data Transmission and/or Internet Access
8cf3ace3-9367-4e36-ae75-3553b6939cd3,1,Category 2,Managed Internal Broadband Services
16c63db2-1069-4915-945a-ade65c60597d,1,Category 2,Managed Internal Broadband Services
39dff5db-de92-4ddd-8b92-6953f7949ed7,,,
c1b1717b-e474-4b50-9b6c-1f7d6e021efb,1,Category 1,Data Transmission and/or Internet Access
b1d3cc66-a13a-405e-a23c-1ab39d94d1fb,3,Category 2,Internal Connections
180e5da3-14e2-4f43-a0d3-27bb628ea0fb,4,Category 2,Basic Maintenance of Internal Connections
d3b1e0ef-52e5-459f-a8c9-2e3674a841a4,5,Category 2,Internal Connections
13132d79-7080-4b81-ba29-de971a2df324,6,Category 2,Basic Maintenance of Internal Connections
ff1bf4b6-33ae-4544-9968-66ea28fed979,1,Category 1,Data Transmission and/or Internet Access
e0fb9651-63f3-4168-9228-df776f59ac31,2,Category 1,Data Transmission and/or Internet Access
420d7c3f-bfbe-40bc-8d78-817ece89fcee,1,Category 1,Data Transmission and/or Internet Access
988dfa6f-82c7-4cf6-b053-19ce66a5d424,8,Category 2,Basic Maintenance of Internal Connections
ecf38071-2aa2-4d2b-9a88-c2d4a2ad9f19,9,Category 2,Internal Connections
581d2814-a383-45b1-8dbf-afd63ca06a98,10,Category 2,Basic Maintenance of Internal Connections
a030398f-0457-48b3-ab21-351d51883470,11,Category 2,Internal Connections
872a4d60-2f36-478a-a9df-3e8c4c505e9a,12,Category 2,Basic Maintenance of Internal Connections
3ceff9a2-e609-4083-8618-684f66123069,13,Category 2,Internal Connections
e3291fc3-8945-4b0d-8f6b-f55d5dfbd641,14,Category 2,Basic Maintenance of Internal Connections
9ecd23fd-b704-4087-bf25-0f387d13f92f,15,Category 2,Internal Connections
0440290b-0cc0-4885-b0a7-1b18bfca326d,16,Category 2,Basic Maintenance of Internal Connections
3ef57dfb-dc58-439f-9ab3-dc0a5e744eff,17,Category 2,Internal Connections
4dddd034-512c-4591-8e4d-3eba24e279f0,18,Category 2,Basic Maintenance of Internal Connections
19196cde-0b3f-4d5b-8373-d851ae4ae5ac,19,Category 2,Internal Connections
dfe93fee-a5b8-4c06-8223-26506f453cc8,20,Category 2,Basic Maintenance of Internal Connections
fe138a20-978f-4b24-b3d3-96b935d22668,21,Category 2,Internal Connections
0b16aa8a-27b9-44a7-8c6d-5827c0c13e5e,22,Category 2,Basic Maintenance of Internal Connections
9e6a0aa2-dd38-4caa-a93f-c3e8273998c2,23,Category 2,Internal Connections
3ead46d8-3718-4145-b455-f837b4ddfd3e,24,Category 2,Basic Maintenance of Internal Connections
5b8f508f-f61f-4678-9435-c10695045786,25,Category 2,Internal Connections
d54e15bf-04c7-4695-a73e-745d17e2d3ab,26,Category 2,Basic Maintenance of Internal Connections
05c87053-5e2d-4a11-847f-e880a4cf406f,1,Category 2,Internal Connections
5857e5bb-d448-4ee5-bb6a-93574f5520dd,2,Category 2,Basic Maintenance of Internal Connections
9b87caa0-4840-4b4d-9cdd-c95d1ca6b3bb,3,Category 2,Internal Connections
f240b8a2-89a5-487d-9618-ce3546ba3488,4,Category 2,Basic Maintenance of Internal Connections
44b2f7d2-b0f7-451f-b143-7a542ef0f8f1,5,Category 2,Internal Connections
996cc5bd-ebd5-414c-8fc1-2a0cb51940eb,6,Category 2,Basic Maintenance of Internal Connections
c7ddcb5a-b8b8-47d1-b38c-1d7423cb8ff5,1,Category 2,Internal Connections
e28ef6f3-bd59-47fa-ac47-26d77588a8dd,2,Category 2,Basic Maintenance of Internal Connections
6277fe08-1856-40e7-8905-bef707ddce35,3,Category 2,Internal Connections
3ad772f9-3a77-4c95-815e-d180d1122e1d,4,Category 2,Basic Maintenance of Internal Connections
78eb271f-055e-4164-aa75-bc983eb92fff,5,Category 2,Internal Connections
2092a153-2ef5-42d7-9712-ec5a51d0098d,6,Category 2,Basic Maintenance of Internal Connections
b298dbcd-4c32-4c67-ac9f-5d44f9859e8c,1,Category 1,Data Transmission and/or Internet Access
7b2234b8-5a32-4e95-aa78-1096951a566a,1,Category 1,Data Transmission and/or Internet Access
a0baab6c-25fa-4098-bbb1-bf8927b477aa,2,Category 1,Data Transmission and/or Internet Access
91ac29b8-8c4c-4894-8a4e-9eaa9a4bcaee,3,Category 2,Internal Connections
78840b02-157f-4804-9148-7b978452c0d2,1,Category 1,Data Transmission and/or Internet Access
1ed17691-31c6-4ad3-b558-b1340ab5d262,1,Category 2,Managed Internal Broadband Services
52be99d2-6ce6-4b5c-9c3a-6ec24e184b1e,1,Category 2,Internal Connections
e6be0c0b-d798-474b-8c41-7e90a45ac126,2,Category 2,Basic Maintenance of Internal Connections
53fce3bd-8d37-4969-a1ee-a69db7c6da73,3,Category 2,Internal Connections
7397023c-2d80-4fa5-872b-826715457688,4,Category 2,Basic Maintenance of Internal Connections
32c1887e-aeff-4fc3-8834-89a2fd996d9f,5,Category 2,Internal Connections
9761662b-9812-4fd7-b1b1-a5427e5d2ee3,6,Category 2,Basic Maintenance of Internal Connections
e18da625-5dee-4d16-a516-63c58103ef25,1,Category 2,Internal Connections
14127743-a746-4507-8fe1-d20cfcec30b2,1,Category 1,Data Transmission and/or Internet Access
32f2628f-a5a9-48fa-aba7-c85ee08100b3,7,Category 2,Internal Connections
ed73ef38-bb1d-4b03-83cf-b104c35ec878,1,Category 2,Internal Connections
1b9106d4-5bb5-4c1b-a730-6f838c2f9137,2,Category 2,Basic Maintenance of Internal Connections
26856a98-e6ce-48f2-a151-01f161e9f7b6,3,Category 2,Internal Connections
81ed8691-b8ee-4196-a2e0-deb4b3d5495a,1,Category 1,Data Transmission and/or Internet Access
c06ecf1b-fbfe-4352-9fc7-37e6224031d3,1,Category 2,Internal Connections
deca76f0-ad8d-4d67-867b-ae2609cad175,7,Category 2,Internal Connections
cb77b555-a5a8-45bc-8c36-2eec63960133,2,Category 2,Internal Connections
596f29ac-1b15-4a20-a713-c4022e09660c,3,Category 2,Internal Connections
af33c7dd-1770-4cfd-a03f-3f721fd53960,1,Category 1,Data Transmission and/or Internet Access
d4f001a3-1b3f-48b2-9eca-73dcf2e84047,2,Category 1,Data Transmission and/or Internet Access
d4593e9e-329a-4323-a904-ed8289f6b9ef,3,Category 1,Data Transmission and/or Internet Access
ab0361bf-0265-4103-8645-19988f865325,2,Category 2,Internal Connections
3c1153bd-3d62-4545-bc3d-2fd7999b57e6,1,Category 2,Internal Connections
201e466a-0027-47ae-808c-1c0a32ed00a6,1,Category 2,Internal Connections
2079788d-561e-4717-b4f5-c4bc356b5c14,2,Category 2,Basic Maintenance of Internal Connections
875d690b-d69b-462c-8f3a-5d6b8e2e399e,2,Category 2,Basic Maintenance of Internal Connections
6cbc4fa7-d215-47a6-b861-3d8dc13a5d6b,3,Category 2,Managed Internal Broadband Services
f6973380-2dcc-47f1-bdd9-4701d7fa6f54,3,Category 2,Managed Internal Broadband Services
178da17a-d6c5-4a1e-b804-e7bb3df3590b,4,Category 2,Managed Internal Broadband Services
7c3f5c2e-3474-49d5-88ce-d4481ff58698,4,Category 2,Managed Internal Broadband Services
2f8f6d4e-3017-41eb-ae9d-1d033bd67f1e,1,Category 2,Internal Connections
adf8f47d-4bd9-4bcc-a61e-9d7078a42613,1,Category 2,Internal Connections
452c8d70-be76-4e3a-a677-b8aa440d7137,1,Category 1,Data Transmission and/or Internet Access
ff92b38e-21eb-4313-82cd-0339ba75d729,1,Category 2,Internal Connections
9d989c2c-d180-4a18-9dbf-acd8e14c45ab,2,Category 2,Basic Maintenance of Internal Connections
1ba3b2ad-76ae-451d-abd0-0afb7b84d48e,2,Category 2,Basic Maintenance of Internal Connections
ff0262d0-39ba-4221-8077-1be42237f581,2,Category 2,Basic Maintenance of Internal Connections
5a43350b-6f58-4064-b838-80314749c50a,1,Category 2,Internal Connections
375daa22-7d15-473b-90e8-6195fdb66560,1,Category 2,Internal Connections
9a963f84-e09f-4d63-958a-b1018a79d083,3,Category 2,Internal Connections
ed2ba8e1-4088-47a4-af8c-a2f13bc3d6fc,1,Category 2,Internal Connections
f8fc7ea9-818b-4f44-847b-4fee678be4c4,2,Category 2,Internal Connections
4c2ff774-772a-472f-a789-fb604a62080d,3,Category 2,Internal Connections
e3a31e1f-13c3-4a01-8cba-6555c42180a0,4,Category 2,Internal Connections
729d4fea-9cac-4b53-92c5-f89e2c0eaee6,5,Category 2,Internal Connections
8ca69f77-25ef-47f3-9753-bae434341b83,1,Category 1,Data Transmission and/or Internet Access
f884808f-9636-4279-885d-f10309c5a46b,1,Category 1,Data Transmission and/or Internet Access
8e54553f-af1f-4456-ad88-6a901f14f544,1,Category 1,Data Transmission and/or Internet Access
ba7b805d-933b-40f2-8754-9e3a806958c2,1,Category 1,Data Transmission and/or Internet Access
4993c769-3775-4878-8a9b-a40505b1e339,2,Category 1,Data Transmission and/or Internet Access
40c42db0-45e7-4170-a26c-bf8819395768,2,Category 1,Data Transmission and/or Internet Access
e985b3e9-3e68-406f-9a50-bde80536b873,2,Category 1,Data Transmission and/or Internet Access
c2717cce-e1db-4e63-ae1c-f50343bd788b,2,Category 1,Data Transmission and/or Internet Access
b55a0b5a-c2b8-4e08-8151-b4e1c6938eb0,8,Category 2,Basic Maintenance of Internal Connections
93568aec-8ba7-4a8b-97c0-d540fb9f61dd,3,Category 1,Data Transmission and/or Internet Access
8de1a29b-69fb-4e1f-a517-38a49138ed6f,3,Category 1,Data Transmission and/or Internet Access
095ae36e-86e7-4d6e-a91b-b6594968d635,3,Category 1,Data Transmission and/or Internet Access
c23ec949-25ae-49ad-8673-77eb72f6e41e,3,Category 1,Data Transmission and/or Internet Access
aa700944-7050-484b-baf2-fb1f8d777721,1,Category 1,Data Transmission and/or Internet Access
c0f413c4-b1e9-4d85-859b-921cc88275e7,1,Category 2,Managed Internal Broadband Services
65e5d638-cb47-4200-986d-83aa1e822ff1,2,Category 2,Basic Maintenance of Internal Connections
4f33dd14-5204-4914-8fbb-5d56094c3262,1,Category 1,Data Transmission and/or Internet Access
fff50eb8-e917-4fac-992e-82b32ba44046,1,Category 1,Data Transmission and/or Internet Access
ec3351c3-c55f-4201-9b66-c1953b4b5a6c,1,Category 1,Data Transmission and/or Internet Access
7127dff2-b68b-4e40-bd6e-23a5f4d4a549,1,Category 1,Data Transmission and/or Internet Access
f0b04da9-7ebf-4259-8647-88140059da1a,2,Category 1,Data Transmission and/or Internet Access
034aecc5-dec4-4fc3-9af0-e7319a5305e8,2,Category 1,Data Transmission and/or Internet Access
9f569b4d-8999-4fae-adae-0b28440e0aa5,2,Category 1,Data Transmission and/or Internet Access
1f17690b-6c48-4753-b229-6717935aec85,2,Category 1,Data Transmission and/or Internet Access
e73e2579-2860-4040-b098-033c62ed9223,1,Category 1,Data Transmission and/or Internet Access
e58c9a73-3153-435d-a4a9-3046bc630031,1,Category 1,Data Transmission and/or Internet Access
5d88ef39-1ab1-417b-9243-c405ace7a37e,1,Category 2,Managed Internal Broadband Services
1eb689f4-4b5e-4ad8-ba63-f2abc9a5e24a,2,Category 2,Managed Internal Broadband Services
03dba9cc-8ab5-494f-bff6-df82902d7bda,3,Category 2,Managed Internal Broadband Services
1f32c6d1-ee83-49df-a989-0be620bd4875,4,Category 2,Managed Internal Broadband Services
40fb5c54-eaa7-4ada-9e78-feffdb3df0c2,5,Category 2,Internal Connections
e9690e32-b248-4da6-88e9-b0fc0669898d,6,Category 2,Basic Maintenance of Internal Connections
ebe28b49-f3db-4ed2-bcfe-61ba0053c875,1,Category 2,Internal Connections
e3bd6a61-d459-4cf3-9e19-fdc032c179ea,1,Category 2,Internal Connections
34b10f4e-06f2-4272-b90b-1be12de4c271,2,Category 2,Basic Maintenance of Internal Connections
ee8e2756-2ce2-466d-8e84-3989ab7ae15c,2,Category 2,Basic Maintenance of Internal Connections
e537c699-498f-4a3f-9e3a-cb09f01ccf5e,3,Category 2,Internal Connections
b41d1507-3480-47dd-8d19-eadc6f71384f,3,Category 2,Internal Connections
24f6c478-eec4-43d8-9469-261fcd1a33fc,4,Category 2,Basic Maintenance of Internal Connections
dee8f86f-ae8f-466c-9006-b2d6261c6b60,8,Category 2,Basic Maintenance of Internal Connections
a326178e-2cca-44c0-9383-06cba5095d7c,4,Category 2,Basic Maintenance of Internal Connections
c469d2e2-3006-4e4f-bc6a-b90b18a86c74,5,Category 2,Basic Maintenance of Internal Connections
3eb6383c-92e1-42a4-b631-c44d840363ad,5,Category 2,Basic Maintenance of Internal Connections
b3537caa-ce57-42f6-8373-bc8bbb50dc15,1,Category 1,Data Transmission and/or Internet Access
b576bda9-1687-4fb5-80fe-021aeb232926,4,Category 2,Internal Connections
a793b4e5-ef5d-4336-ba79-55d4e19c668b,1,Category 1,Data Transmission and/or Internet Access
2844f81c-04de-490e-876c-5d2e73b8ab1b,1,Category 1,Data Transmission and/or Internet Access
2a8e1c45-96e0-4f65-9e88-712558989c72,2,Category 1,Data Transmission and/or Internet Access
bd823ae5-b3a5-494f-bb4b-7410156945cf,2,Category 1,Data Transmission and/or Internet Access
52836395-346f-41f2-9cec-48d5fa48d8bd,1,Category 1,Data Transmission and/or Internet Access
c8499755-86e4-4d5d-ba7f-36f2aadcdb17,2,Category 2,Internal Connections
e3494026-adf6-4a5c-8a88-3565eb71f1a5,9,Category 2,Internal Connections
1e3a073b-809c-4809-b439-578e362c4545,3,Category 2,Basic Maintenance of Internal Connections
1f4cd39f-d771-4ed9-878b-d5bae09aa32e,1,Category 2,Internal Connections
6b2db1c9-8c92-4b73-830f-a8821cd4d13c,1,Category 2,Internal Connections
046bc831-e877-40ac-8b7d-9eb8516776f8,1,Category 2,Internal Connections
034e8717-0dae-4e52-9ff5-d6828d7c5809,2,Category 2,Basic Maintenance of Internal Connections
f3986b89-68a1-4be8-926e-bd74d4fa2b67,2,Category 2,Basic Maintenance of Internal Connections
80333d92-eb2b-4d57-9848-09799b286ea6,3,Category 2,Internal Connections
116d552a-5e15-4a02-9408-83b5ba590440,3,Category 2,Internal Connections
e2280c4f-54ab-4501-ade6-f3aa31b682bb,5,Category 2,Internal Connections
a861f335-0c1d-4c2b-bc56-3aa82707a07b,6,Category 2,Basic Maintenance of Internal Connections
a3b3cc8a-c5f9-4922-b2f2-03c9d3414440,6,Category 2,Basic Maintenance of Internal Connections
5f63ef4b-91d3-4142-98a8-59a52ac7d4cc,7,Category 2,Internal Connections
63831242-ccc2-461a-809e-08715e7cd81b,7,Category 2,Internal Connections
1a581a3e-367d-441b-9d3f-63600aaded0d,7,Category 2,Internal Connections
fa48b78c-a769-4c38-a931-586fe5e3a899,1,Category 1,Data Transmission and/or Internet Access
c5f8cd79-9a4d-4f68-b57a-4f4b61d0d88c,2,Category 2,Internal Connections
f55b44c0-3408-4503-b570-72b5689ba630,3,Category 2,Basic Maintenance of Internal Connections
57a6819b-d0f1-4c4c-be88-5a646f5f2787,4,Category 2,Internal Connections
84ec393e-2808-41ea-b348-77698f4d0cfd,5,Category 2,Basic Maintenance of Internal Connections
31897e0d-7135-4730-abcd-fe23df419460,6,Category 2,Internal Connections
d9e4cef6-e4f5-48d4-9993-f35f1522f02e,7,Category 2,Basic Maintenance of Internal Connections
30fd0d29-542f-4e44-a63e-6ec411dcae6c,8,Category 2,Internal Connections
5e1eb107-9725-4568-8844-2b5143d95056,9,Category 2,Basic Maintenance of Internal Connections
26703860-aabb-438f-979d-2396cf7a89ca,1,Category 2,Internal Connections
4f0a2321-ea57-49d0-a649-f3fe52e8def6,2,Category 2,Basic Maintenance of Internal Connections
84e86e24-a589-4fb2-88ba-53b3253aad58,3,Category 2,Internal Connections
169b0dce-ead0-4cda-badb-09435029b647,4,Category 2,Basic Maintenance of Internal Connections
ded90d9d-0f3a-4079-a8da-a39ee56b7dd1,5,Category 2,Internal Connections
e8664298-2d88-4112-a86f-6ab743252af2,4,Category 2,Basic Maintenance of Internal Connections
dfcddc05-776b-450a-affd-1c38ca34d773,6,Category 2,Basic Maintenance of Internal Connections
2e35aeee-8c17-4e51-af9d-2a72bb613307,1,Category 1,Data Transmission and/or Internet Access
b1dea33a-b51b-4742-95ed-f633b80addb1,1,Category 2,Internal Connections
