unique_id,service_request_id,service_category,service_type
16b82ea7-caea-42d1-9d9d-6e3d102aaa63,8,Category 2,Basic Maintenance of Internal Connections
2335758f-f163-4f75-90f9-9172623a634a,9,Category 2,Internal Connections
c7c0432e-b500-4798-a61e-31cded531ad2,10,Category 2,Basic Maintenance of Internal Connections
7e0c9853-7723-4d05-9e7d-dc63e2b0e8c0,1,Category 2,Internal Connections
1176726e-7848-44e5-b49a-ad10ff4a548d,1,Category 1,Data Transmission and/or Internet Access
470eb148-12cb-45ba-a76e-d82ace8a6626,1,Category 1,Data Transmission and/or Internet Access
5253e82f-6ac7-4c08-819f-94e3dc284c57,1,Category 1,Data Transmission and/or Internet Access
eefd289b-6458-45c8-847e-d111c92f2d45,2,Category 2,Managed Internal Broadband Services
6f7fe77a-590e-4b17-9c0f-802add7c8cda,1,Category 2,Basic Maintenance of Internal Connections
cf6d938f-e3a1-4794-8873-b4d3954f9119,2,Category 2,Basic Maintenance of Internal Connections
043715ec-40ef-4a10-9272-dcbbcacbcf0b,3,Category 2,Basic Maintenance of Internal Connections
1bac9ab8-0555-43a5-a365-ca6416146ffb,1,Category 2,Internal Connections
0780826e-8778-44b1-941e-96a856e950f4,1,Category 1,Data Transmission and/or Internet Access
7ef6a26c-bd75-4567-9a95-49f888467d2f,1,Category 2,Internal Connections
a27a7ef7-33d2-4263-9ef6-49068696c4bf,2,Category 2,Internal Connections
986b81e3-0658-456a-98bd-95a5c1669f94,3,Category 2,Internal Connections
e0cdbbe8-6f91-421d-a790-f3730e193cc2,1,Category 1,Data Transmission and/or Internet Access
3ead50e6-5be6-4135-9a97-c242d34b5270,2,Category 2,Internal Connections
9060f881-4b8e-42c9-a9c0-e6ec4a7a7056,3,Category 2,Basic Maintenance of Internal Connections
9d02d63d-6061-424a-8bbf-8c5c679e0325,4,Category 2,Internal Connections
e0b8480b-eede-4fb0-973e-da0a15fdb265,1,Category 1,Data Transmission and/or Internet Access
52f6ab81-512b-4eb5-be1b-9a794446f4bb,3,Category 2,Internal Connections
b2d298c4-6f53-4cb2-ae98-70f05ad7099a,1,Category 1,Data Transmission and/or Internet Access
b8b90b58-9664-40ab-bbcf-59e010b90f9f,1,Category 1,Data Transmission and/or Internet Access
99fba3f9-c4d4-4295-b385-1247da239c0e,1,Category 1,Data Transmission and/or Internet Access
fd2d728d-2a79-42ee-a57a-21e245f176e3,2,Category 1,Data Transmission and/or Internet Access
f1f80c8d-1353-4ffe-a56a-86feeadf43a3,2,Category 2,Basic Maintenance of Internal Connections
d2b5df2c-58fc-4376-8973-1c1aa7618674,2,Category 1,Data Transmission and/or Internet Access
82943bd4-340b-4fae-918d-bb219aeee71d,1,Category 2,Internal Connections
30f150fd-bd2b-4621-9c33-d242de267a2e,2,Category 2,Basic Maintenance of Internal Connections
b56339c6-f8ed-4e44-8858-4ab80c246ef2,1,Category 2,Internal Connections
c827ddb1-8c7a-4de9-8830-c8eb34c7782d,1,Category 2,Internal Connections
f87c1ee2-572b-450e-905e-540f17fcfee5,1,Category 2,Internal Connections
0cd1f0c8-d4ce-427f-841d-1c94a856fc4a,2,Category 2,Basic Maintenance of Internal Connections
e3dbd451-c9dc-4774-9cd8-55785c22a439,1,Category 2,Internal Connections
6aac4b3f-74f7-43cb-b5cc-1920c41c317a,1,Category 2,Internal Connections
f2a74fb4-d3fd-4ec6-8114-60483fccd6cb,2,Category 2,Internal Connections
213c7017-d0f0-4f70-841d-891ec5a00840,1,Category 2,Internal Connections
202e22ac-cc85-4d67-a828-8e38a516fd20,1,Category 1,Data Transmission and/or Internet Access
d00ade1f-9867-43f3-bc97-2ed66db64d86,2,Category 2,Internal Connections
807a7ea0-815b-4b23-a952-34cbea37cec7,3,Category 2,Internal Connections
1b7fefb9-f3d6-43a3-b79f-8abbbccdfbc1,4,Category 2,Internal Connections
6f6c7b12-9c6d-4c29-bd38-373585373054,1,Category 2,Internal Connections
62800f64-83d7-4b2f-88d8-6099c83760a5,1,Category 1,Data Transmission and/or Internet Access
a7eb05de-c7be-4a9b-b7cb-940de6513b77,2,Category 1,Data Transmission and/or Internet Access
1976cf83-3e36-4912-84dd-2cbe9f6239d3,,,
55568972-afd9-44c8-afa5-1171a41a67e9,,,
5a3a0778-41cb-47a5-9ef5-abc28dca9e9c,1,Category 2,Internal Connections
e19c6bde-48be-4984-8a98-ad6d6bad8c0d,2,Category 2,Basic Maintenance of Internal Connections
80ce3f3d-fd29-4e84-85e0-301882bc1585,3,Category 2,Internal Connections
ea87db61-6807-4a8e-b6f7-02ca2b664ae7,4,Category 2,Basic Maintenance of Internal Connections
2dcb1ed7-8c26-4f94-978f-ac8b59f4d8d2,1,Category 2,Internal Connections
8ef479b5-9b22-429c-bfc1-dc5ce803a9f3,1,Category 2,Internal Connections
077be103-c485-4a51-a87d-c5bcdb69ad6c,2,Category 2,Basic Maintenance of Internal Connections
7f82beb4-279c-4fdd-8161-3cdf5b8d3fbc,1,Category 1,Data Transmission and/or Internet Access
a4aa1632-dcec-478d-bae3-a86a0bb3753d,1,Category 1,Data Transmission and/or Internet Access
b4b2892b-f30f-4062-8598-cba7f3882723,2,Category 1,Data Transmission and/or Internet Access
a6203458-898d-48da-a516-b0a55bdd4660,2,Category 1,Data Transmission and/or Internet Access
7cb2ec6f-1b83-44ec-8ff0-f7323e157036,1,Category 2,Internal Connections
bc8e6ff7-d999-41e5-922c-678c90c053e2,2,Category 2,Internal Connections
f5926b14-f9a0-4815-80a4-4cab13b2b0fe,3,Category 2,Internal Connections
5b785ce7-a14c-4a42-ba42-82b3e030df74,1,Category 2,Internal Connections
53cf46c5-ccd3-4769-a393-cd6988fb0db9,2,Category 2,Basic Maintenance of Internal Connections
503f9ccb-5e2b-4403-9dff-e7a5692ec3b5,3,Category 2,Internal Connections
8e08bfca-3784-49b2-bcca-9a30deb0ab28,4,Category 2,Basic Maintenance of Internal Connections
32fb99ed-a7fa-419d-8aa2-78f37cff63f7,5,Category 2,Internal Connections
f3c5d9f8-9a2a-490b-9004-278e8484725b,6,Category 2,Basic Maintenance of Internal Connections
7738d65f-cd66-4165-94e9-e6dc2049c7a5,1,Category 1,Data Transmission and/or Internet Access
44a5e5ca-d929-484e-8eaa-ff0477546f1c,1,Category 2,Internal Connections
75af7204-a878-4a99-b0cf-3cdfc9186920,1,Category 2,Internal Connections
87ed77f0-59c5-41eb-a134-64f7ec27a209,1,Category 2,Internal Connections
31914e98-dce2-4fce-9213-04165a803e35,2,Category 2,Basic Maintenance of Internal Connections
80ebee77-6d1a-4a02-8f78-3b3ce38d19ec,2,Category 2,Basic Maintenance of Internal Connections
6d034d4e-94a2-4490-9057-b7bed6f385e5,,,
4284d137-b2e6-4602-b672-7314f153b860,1,Category 2,Internal Connections
1c87de4e-029b-4c5f-8e7e-38bc226dc466,1,Category 2,Internal Connections
465cfb4d-ecb3-400e-83cb-c1fc6b9f20d1,1,Category 2,Internal Connections
4ad74428-6c81-4ea0-a457-ff1a19362e99,4,Category 2,Basic Maintenance of Internal Connections
459c8a68-c956-42d9-92fb-2d566384294e,2,Category 2,Basic Maintenance of Internal Connections
79cf7aba-57f2-4518-9332-4c6b49aebda3,2,Category 2,Basic Maintenance of Internal Connections
872fa756-a509-47bd-b3e5-3332c69c3b53,2,Category 2,Basic Maintenance of Internal Connections
1ca22bd5-6fbc-46cc-ba36-a7c4a8e67ed1,3,Category 2,Internal Connections
172a4d81-328c-4e4a-a6f6-4c48666ae43f,3,Category 2,Internal Connections
2646fe7a-5eab-4301-8af4-e7b82bf6b25f,3,Category 2,Internal Connections
81161e84-6d85-4d93-84d1-72fd6bf992d7,5,Category 2,Internal Connections
5db7ebce-cb54-48de-8ea4-5af5a6076fcb,4,Category 2,Basic Maintenance of Internal Connections
9f7ebc31-21a6-460b-8036-9349a0bf0057,4,Category 2,Basic Maintenance of Internal Connections
6496ded7-adbf-4a3f-afda-4a2a73be9458,4,Category 2,Basic Maintenance of Internal Connections
43d863e3-2012-478f-97f5-a9c95381764b,5,Category 2,Internal Connections
b814f3ac-bbd8-442a-8fa5-b4e981629e3b,5,Category 2,Internal Connections
7a770e9b-7329-468d-b26f-f3515f42f6d9,5,Category 2,Internal Connections
e6011a7b-b6a9-485f-bf42-1ad5ea35ee4a,6,Category 2,Basic Maintenance of Internal Connections
a21b547a-c09b-4d33-8f05-83cd2a33c75c,6,Category 2,Basic Maintenance of Internal Connections
336044e0-36b2-4543-b564-1f483a66ee99,6,Category 2,Basic Maintenance of Internal Connections
ce449154-a75d-4bbe-bbae-3319f1fadf96,6,Category 2,Basic Maintenance of Internal Connections
6fad3b66-44d1-45ad-be88-127f4279ca08,7,Category 2,Internal Connections
9abb599f-9bde-40e0-b9e3-0a650a2cd100,7,Category 2,Internal Connections
073a2464-39f1-4bf3-99cf-3f29cb6fc7e6,7,Category 2,Internal Connections
e5452f0c-ed4e-468b-97d5-14e84711f2ed,8,Category 2,Basic Maintenance of Internal Connections
f0526d1a-df6e-4bb1-ba24-272543aabe22,8,Category 2,Basic Maintenance of Internal Connections
2c5c4782-45b9-4aa1-9af7-279bd6793812,8,Category 2,Basic Maintenance of Internal Connections
c564a7ed-1b81-436f-afbb-ec96346338e3,9,Category 2,Internal Connections
5a605228-d5a1-416a-a519-e57b2d0bbcc2,9,Category 2,Internal Connections
487fcfb2-3b15-443a-b264-b90a0ee9cd66,9,Category 2,Internal Connections
58054e83-0118-4599-96ec-89907d827a74,10,Category 2,Basic Maintenance of Internal Connections
760b8c9a-9610-43bd-8b8a-875f87b79482,10,Category 2,Basic Maintenance of Internal Connections
dab2e4aa-cc93-4766-9412-f8aca3569e55,10,Category 2,Basic Maintenance of Internal Connections
648a84e2-9c79-4242-b8d1-3e9f086f3254,11,Category 2,Internal Connections
c2dfeb63-7508-4561-a307-839bc4b5edc7,11,Category 2,Internal Connections
bcbfade0-3cd9-4c14-97ae-dec4b6f82e5b,11,Category 2,Internal Connections
77a3d014-08d4-4536-8b11-9201dbae7a09,12,Category 2,Basic Maintenance of Internal Connections
b1abfe44-1015-453e-b126-4e7f2a9a4d7f,12,Category 2,Basic Maintenance of Internal Connections
f12091e4-263f-406f-981b-a91bd7f48090,12,Category 2,Basic Maintenance of Internal Connections
639e435a-0d5c-4fe1-98fe-f23621d63de8,13,Category 2,Internal Connections
e4e1da81-ff19-455f-944b-741c8d22c511,13,Category 2,Internal Connections
a9ba1075-d69c-4977-81ab-9b4ca9f3149b,13,Category 2,Internal Connections
3a9ab09a-32d1-4e1d-820b-e5c0b217bbfc,14,Category 2,Basic Maintenance of Internal Connections
04696659-30cc-4194-bb83-3a39d094589a,14,Category 2,Basic Maintenance of Internal Connections
59e2f126-f60b-4e4f-ac38-1d4c8b20c7aa,14,Category 2,Basic Maintenance of Internal Connections
e5748386-95e1-4f51-86c8-030d3386ade5,15,Category 2,Internal Connections
58a6e30c-1908-4a28-b861-a10b8d85e1fc,15,Category 2,Internal Connections
8e104466-f9ad-44ee-a607-d60ff6a62318,15,Category 2,Internal Connections
fd7222a1-3a23-4323-9e79-27d5d171ce7e,16,Category 2,Basic Maintenance of Internal Connections
214e546e-e1cb-4c7a-bbd4-810777236062,16,Category 2,Basic Maintenance of Internal Connections
0f81bdc1-161c-4d3c-a180-ec84a2714c27,16,Category 2,Basic Maintenance of Internal Connections
20d1e775-c59a-4b55-aa07-48c0f97f3a20,17,Category 2,Internal Connections
157db58e-65d9-4efb-bc65-ccd22b7bc710,17,Category 2,Internal Connections
85fa28d4-a716-458e-8d05-7bc067fd93d5,17,Category 2,Internal Connections
20f8b95b-8ada-4abb-aae2-7d56daffd891,18,Category 2,Basic Maintenance of Internal Connections
37415804-3638-4a1c-99d9-d1be273bbeb2,18,Category 2,Basic Maintenance of Internal Connections
3d56572f-eac4-4863-a5ac-219081154397,18,Category 2,Basic Maintenance of Internal Connections
e34a71d7-9d5d-43d1-884f-e2e13a274085,19,Category 2,Internal Connections
29832f35-ef81-4a43-8877-0a08d718a979,19,Category 2,Internal Connections
7487382c-1df5-427e-80c4-291cc79a79c4,19,Category 2,Internal Connections
ecfee9ad-6205-47bc-90af-1d6aa6777d2e,20,Category 2,Basic Maintenance of Internal Connections
8aa49b2f-f971-4919-b00f-f5a441d2355d,20,Category 2,Basic Maintenance of Internal Connections
5735f25f-fe59-4cdf-86e8-f468027dadfb,20,Category 2,Basic Maintenance of Internal Connections
87a507ae-f736-4772-a61f-bb4b07563988,21,Category 2,Internal Connections
b82b8ab5-47d9-49bc-bacd-1acd309418ff,21,Category 2,Internal Connections
9ad48044-e0d0-4c82-be52-9a3ceb0703c2,21,Category 2,Internal Connections
6dccf748-b286-4ec4-a988-391965b9b896,22,Category 2,Basic Maintenance of Internal Connections
d6999a63-695c-4f06-b310-6a8d253f8882,22,Category 2,Basic Maintenance of Internal Connections
a2326b32-58fa-410a-becb-2d2d55ee0158,22,Category 2,Basic Maintenance of Internal Connections
7eb5fa32-1bcb-4646-9500-80353f84a079,23,Category 2,Internal Connections
cbccd1d8-df5c-4410-bec9-6f14d661621e,23,Category 2,Internal Connections
c9d94e04-7935-45fb-a6c7-35883069888b,23,Category 2,Internal Connections
96382485-b124-4149-b0b1-9165d8f91248,24,Category 2,Basic Maintenance of Internal Connections
51092680-71f8-4606-9d5b-8651ca6b8255,24,Category 2,Basic Maintenance of Internal Connections
b0643026-a9a1-4351-8c2b-c9af3fd7cfe4,24,Category 2,Basic Maintenance of Internal Connections
1242248b-650a-4789-a657-d69612c2f200,25,Category 2,Internal Connections
ed4c1876-7a47-4aa6-af83-a49a78f0486d,25,Category 2,Internal Connections
fa5edc0b-1e0b-452c-a7ee-98ff8618a6c0,25,Category 2,Internal Connections
9e01f8e3-3003-4246-ba7c-4c2b852ba6d8,26,Category 2,Basic Maintenance of Internal Connections
b1699282-c600-4677-a143-24c9f08e6174,26,Category 2,Basic Maintenance of Internal Connections
cf9b74a5-bce0-490c-b686-6c825fc4672c,26,Category 2,Basic Maintenance of Internal Connections
982c26f5-59ee-4dc3-b706-86c71114208f,27,Category 2,Internal Connections
bbdb0a69-7723-4100-8b0d-c37fb10b5bbf,27,Category 2,Internal Connections
10816f39-953d-4a86-82c7-51dfb3e1b6a3,27,Category 2,Internal Connections
151789a6-cfe9-4d6e-ae3b-df36e2e59ea8,28,Category 2,Basic Maintenance of Internal Connections
7b91bbc0-4fbf-4265-856a-d7ec4b00d8b4,28,Category 2,Basic Maintenance of Internal Connections
c456e351-26c4-41b9-ab1c-413d25420157,28,Category 2,Basic Maintenance of Internal Connections
955a4544-a458-4ccc-80f9-dba1c5f452f8,29,Category 2,Internal Connections
8550dd38-2c4b-40a4-9bac-eb6a2052cfc9,29,Category 2,Internal Connections
0e579971-0e43-4af6-9895-8beb0dae69b9,29,Category 2,Internal Connections
f0f6e782-42f1-468a-8eda-0f7b4ad3d903,30,Category 2,Basic Maintenance of Internal Connections
4a78f54a-bc68-43ae-a06d-db1de304283e,30,Category 2,Basic Maintenance of Internal Connections
3bcbc54c-6deb-40cf-af03-bab93003bb15,30,Category 2,Basic Maintenance of Internal Connections
056ae321-5a29-4718-bf64-aecd79a53949,31,Category 2,Internal Connections
e6d043f8-6fe8-41db-9020-75bf6addbdb3,31,Category 2,Internal Connections
39fbee03-845e-44e4-b400-ca72f92b7683,31,Category 2,Internal Connections
436a8ee7-8273-4f08-9861-258871cfa53f,32,Category 2,Basic Maintenance of Internal Connections
7728982d-3cda-4a34-8c1a-f3f94f0f69bc,32,Category 2,Basic Maintenance of Internal Connections
afc5bad4-ada3-4d8c-b56b-08569ccf47e9,32,Category 2,Basic Maintenance of Internal Connections
63abe8a5-8499-4fd7-875a-0d7edc4f3a5c,33,Category 2,Internal Connections
55e3504a-25fb-43a0-a209-45599e59107f,33,Category 2,Internal Connections
9f7dddbb-41b6-48ff-a415-f186f1be42af,33,Category 2,Internal Connections
a567a0b3-9f5b-4e82-b98b-e5220e72e427,34,Category 2,Basic Maintenance of Internal Connections
d3eddd67-1aa9-4e86-916e-ec93bb4ada41,34,Category 2,Basic Maintenance of Internal Connections
40526deb-168b-4f4e-9481-288f836bf21c,34,Category 2,Basic Maintenance of Internal Connections
b8c250cb-6852-4516-9494-e3d635ed070c,35,Category 2,Internal Connections
a099f5fe-7665-44b8-87e1-a8911f7c6e9d,35,Category 2,Internal Connections
da0ece00-8f15-4b36-8563-46a5e2d60604,35,Category 2,Internal Connections
b2d9bb90-8db6-42b7-a287-e5542ea2dbb0,36,Category 2,Basic Maintenance of Internal Connections
bdb7a204-ab17-47ad-ac4f-ad426eae63f9,36,Category 2,Basic Maintenance of Internal Connections
0e0d12d7-fd36-45a4-9f4b-a4aba3b227a9,36,Category 2,Basic Maintenance of Internal Connections
2ca5ff51-5702-4909-a980-5e14ac05d11a,37,Category 2,Internal Connections
842bbb67-9901-4116-bac0-16b874cbde94,37,Category 2,Internal Connections
710e1c2a-b270-459d-8974-6b48e3c6a983,37,Category 2,Internal Connections
92ce341e-1a6b-472d-9eaf-40aadcee9690,38,Category 2,Basic Maintenance of Internal Connections
c7d82fba-6c80-4475-8bd6-d0a51cb9ddb0,38,Category 2,Basic Maintenance of Internal Connections
dc53c856-f56e-4998-bda8-97d900124a15,38,Category 2,Basic Maintenance of Internal Connections
3c26d786-5915-41ed-b4fb-81bab1e59c78,39,Category 2,Internal Connections
b70e6e93-161b-482e-bf0a-3a77ea22207f,39,Category 2,Internal Connections
3e12e86b-27d0-446a-b638-013771c6f3ec,39,Category 2,Internal Connections
31988d33-566f-41ce-b6eb-a3dc8881d6d1,40,Category 2,Basic Maintenance of Internal Connections
2b1ac0f9-7762-4d9f-8eb7-24c2b4915c43,40,Category 2,Basic Maintenance of Internal Connections
716d355e-cc14-4422-8ce4-c09fc0807128,40,Category 2,Basic Maintenance of Internal Connections
a592892a-96e2-406d-a69b-5ea7898878ca,41,Category 2,Internal Connections
530cb08b-e9d2-4cc0-bdaf-a723d7d4d9e0,41,Category 2,Internal Connections
d8486502-bf41-4891-8bc2-52ce34c377bd,41,Category 2,Internal Connections
3a142bc2-042a-4d40-b853-ed7442273784,42,Category 2,Basic Maintenance of Internal Connections
80b2fd64-b58d-4341-b19d-916d8d1eedaf,42,Category 2,Basic Maintenance of Internal Connections
c0a67180-e023-4d7d-9408-6a6df9479f68,42,Category 2,Basic Maintenance of Internal Connections
81bb960c-722b-4775-8650-f7dc41fb4720,43,Category 2,Internal Connections
42e2f29c-fec2-44db-9e7b-a0eb01c05248,43,Category 2,Internal Connections
88cb7725-2e4c-4ccf-94c9-9736f81e4bb5,43,Category 2,Internal Connections
41e8cf36-1964-4e68-b93b-1028a7971c1b,44,Category 2,Basic Maintenance of Internal Connections
0f74d9ad-f379-4a59-8751-29123a3ec117,44,Category 2,Basic Maintenance of Internal Connections
1b3f1b4b-4d0f-4291-8cdd-0148b2b6c3a9,44,Category 2,Basic Maintenance of Internal Connections
96e80f0d-fc18-4aa3-b757-ff556c05a073,45,Category 2,Internal Connections
8dba1304-8090-4b3e-b81f-923f49d7dbf3,45,Category 2,Internal Connections
49d3f99b-a123-4e82-baa1-b1ddf0139a70,45,Category 2,Internal Connections
0e74137c-404f-4b7c-ab6d-b6f8d1fd6a08,46,Category 2,Basic Maintenance of Internal Connections
96741500-831c-4d8b-b107-137e26afbe9a,46,Category 2,Basic Maintenance of Internal Connections
4f45941e-9e7e-4d16-b80a-a209f86a72da,46,Category 2,Basic Maintenance of Internal Connections
576da04e-80f3-498e-9ae9-ffc25fcc85ef,47,Category 2,Internal Connections
92dd360a-c55a-4121-8a35-a670917b2a0f,47,Category 2,Internal Connections
235e8597-5f58-47b4-a46e-1ea083f7313d,47,Category 2,Internal Connections
0794bb51-fca1-4731-aa62-af1eb7dc24f9,48,Category 2,Basic Maintenance of Internal Connections
32de3e85-eb9f-4b8b-bd0a-d9e0bfe63e70,48,Category 2,Basic Maintenance of Internal Connections
a86af0dc-2687-4327-b1e5-29e9137f6109,48,Category 2,Basic Maintenance of Internal Connections
a651961a-f14d-4173-9f99-b77c1fba72fe,49,Category 2,Internal Connections
be4819ef-ba0e-4582-9b1a-43045fd6288a,49,Category 2,Internal Connections
b772d73e-9d3e-4e45-9378-09d0a2602852,49,Category 2,Internal Connections
9311961d-1cf2-49ff-aaa8-c1e72dc4bf4a,50,Category 2,Basic Maintenance of Internal Connections
410ac6a9-24f6-41fc-8f95-059b7a4d752b,50,Category 2,Basic Maintenance of Internal Connections
56d8b708-a5f4-44d2-9705-24c12c18dc0c,50,Category 2,Basic Maintenance of Internal Connections
5b6a25fc-5703-4fd0-b937-434203698612,51,Category 2,Internal Connections
70e60899-5c4b-4e55-aa07-64f04e9d2805,51,Category 2,Internal Connections
a2d1bfc5-8917-4b15-a60a-a534df3b1783,51,Category 2,Internal Connections
da2c59e7-3056-4ab0-8ed4-34a96643c9d5,52,Category 2,Basic Maintenance of Internal Connections
40af8580-657b-449d-9078-d8c9d7825b20,52,Category 2,Basic Maintenance of Internal Connections
2a924a6e-9696-4168-b629-16986a26e824,52,Category 2,Basic Maintenance of Internal Connections
a9bcecb2-8741-4857-945e-c3c61050c1cf,53,Category 2,Internal Connections
6a8b63c8-423e-41fa-b6e1-883cd4923fb6,53,Category 2,Internal Connections
e9db61e8-0a7c-4fea-902e-d129afd89303,53,Category 2,Internal Connections
c43689f9-0c0c-42d5-8894-202880f82391,54,Category 2,Basic Maintenance of Internal Connections
69c92d02-f740-405d-97af-7eddcb59deb0,54,Category 2,Basic Maintenance of Internal Connections
0e5b4251-b332-49c2-ae78-32bdebb55bb7,54,Category 2,Basic Maintenance of Internal Connections
67336283-e8dc-4c00-8d1c-52c751014340,55,Category 2,Internal Connections
